,arc,nommun,cvemun,region,dist_ori,dist_des,inm_30km,sc_30km,dis_tot,geometry,eventos,area,R1,R2,R3,R4,tipo_nodo,vul2r1,vul2r1_normalized
822,PG1261-PG1223,"San Jose Miahuatlan, Puebla",21129.0,Desconocido,64.437,150.624,1,1,215.8552857,POINT (-97.29161685906577 18.22979670956284),,340.3380274,0.01069255,0.010345269,0.01,0.496553545,intersectante,,
823,PG1261-PG1223,"Santo Tomas Hueyotlipan, Puebla",21151.0,Desconocido,166.781,47.35,1,1,215.8552857,POINT (-97.86491475188832 18.887593648277328),,18.37180517,0.010346275,0.01,0.01,0.315392973,intersectante,,
824,PG1261-PG1223,"Tecamachalco, Puebla",21154.0,Desconocido,154.368,60.093,1,1,215.8552857,POINT (-97.73193823929897 18.857144498960338),,177.4198315,0.022119622,0.01345269,0.012721479,0.419173566,intersectante,,
825,PG1261-PG1223,"Tehuacan, Puebla",21156.0,Desconocido,96.611,117.902,1,1,215.8552857,POINT (-97.44352755779742 18.461356930749616),,543.0089856,0.07752361,0.029335062,0.021442584,0.439982132,intersectante,,
826,PG1261-PG1223,"Tepanco de Lopez, Puebla",21161.0,Desconocido,111.203,101.4,1,1,215.8552857,POINT (-97.53998123006203 18.551325733553927),,225.301328,0.01207765,0.01,0.010309259,0.45653853,intersectante,,
827,PG1261-PG1223,"Tepeaca, Puebla",21164.0,Desconocido,180.182,38.118,1,1,215.8552857,POINT (-97.87550386633521 19.01991851691309),,236.6781402,0.021773347,0.013107421,0.011731851,0.428244109,intersectante,,
828,PG1261-PG1223,"Tlacotepec de Benito Juarez, Puebla",21177.0,Desconocido,126.702,86.895,1,1,215.8552857,POINT (-97.62646651418166 18.655286436265264),,401.1068077,0.014847849,0.019886324,0.010742222,0.454901058,intersectante,,
829,PG1261-PG1223,"Tochtepec, Puebla",21189.0,Desconocido,157.977,56.668,1,1,215.8552857,POINT (-97.82198915265873 18.827083126824206),,105.088585,0.011731375,0.010345269,0.010865925,0.452110589,intersectante,,
830,PG1261-PG1223,"Yehualtepec, Puebla",21205.0,Desconocido,141.749,72.965,1,1,215.8552857,POINT (-97.67630958620938 18.767539876775928),,130.4124212,0.0113851,0.010690538,0.010309259,0.458347647,intersectante,,
831,PG1261-PG1223,"Puebla, Puebla",21114.0,Centro,212.564,0.0,1,39,215.8552857,POINT (-98.2069491554557 19.0384062279769),5069.0,543.2540412,0.630524659,0.777989681,0.092139198,0.285743531,destino,1955.7706022005573,0.34815139096009784
832,PG1223-PG1224,"Puebla, Puebla",21114.0,Centro,0.0,52.427,1,39,54.719625,POINT (-98.2069491554557 19.0384062279769),5069.0,543.2540412,0.630524659,0.777989681,0.092139198,0.285743531,origen,0.08253525841891406,0.003642988077571849
833,PG1223-PG1224,"Cuautlancingo, Puebla",21041.0,Desconocido,11.836,44.761,2,44,54.719625,POINT (-98.25424643159077 19.11636414388154),,37.73191122,0.041511018,0.0200128,0.01204111,0.154243555,intersectante,,
834,PG1223-PG1224,"Acuamanala de Miguel Hidalgo, Tlaxcala",29022.0,Desconocido,24.719,34.325,2,45,54.719625,POINT (-98.16644875919792 19.206812895057315),,25.35281163,0.01,0.01,0.010061852,0.456928229,intersectante,,
835,PG1223-PG1224,"Amaxac de Guerrero, Tlaxcala",29001.0,Desconocido,39.688,14.886,1,8,54.719625,POINT (-98.16750764862658 19.356179492358777),1.0,3.206744089,0.01,0.01,0.01,0.153339658,intersectante,,
836,PG1223-PG1224,"Amaxac de Guerrero, Tlaxcala",29001.0,Desconocido,39.688,14.886,1,8,54.719625,POINT (-98.16750764862658 19.356179492358777),1.0,8.144586679,0.01,0.01,0.01,0.153339658,intersectante,,
837,PG1223-PG1224,"Chiautempan, Tlaxcala",29010.0,Desconocido,35.708,19.913,2,24,54.719625,POINT (-98.13356589960705 19.29357851197611),16.0,70.43928082,0.010346275,0.01,0.010865925,0.336012627,intersectante,,
838,PG1223-PG1224,"Contla de Juan Cuamatzi, Tlaxcala",29018.0,Desconocido,39.432,17.077,1,12,54.719625,POINT (-98.14134983196305 19.322276462209878),,22.24559744,0.010346275,0.01,0.010123704,0.22801045,intersectante,,
839,PG1223-PG1224,"Cuaxomulco, Tlaxcala",29009.0,Desconocido,45.238,9.646,1,7,54.719625,POINT (-98.09039073356361 19.34927397736703),,16.95051135,0.01,0.01,0.01,0.50340903,intersectante,,
840,PG1223-PG1224,"La Magdalena Tlaltelulco, Tlaxcala",29048.0,Desconocido,29.343,23.478,2,45,54.719625,POINT (-98.1932047719016 19.278159745465647),,14.55879397,0.01,0.01,0.010061852,0.0,intersectante,,
841,PG1223-PG1224,"Papalotla de Xicohtencatl, Tlaxcala",29041.0,Desconocido,17.635,36.415,2,45,54.719625,POINT (-98.20426190506234 19.17190122840038),2.0,20.8243097,0.01,0.01,0.010123704,0.163714611,intersectante,,
842,PG1223-PG1224,"Santa Catarina Ayometla, Tlaxcala",29058.0,Desconocido,19.184,33.699,2,45,54.719625,POINT (-98.21869289005255 19.193955337706765),,10.47947517,0.01,0.01,0.010061852,0.130316993,intersectante,,
843,PG1223-PG1224,"Santa Cruz Quilehtla, Tlaxcala",29059.0,Desconocido,21.7,32.32,2,45,54.719625,POINT (-98.22112043458684 19.213127793172216),9.0,4.381604981,0.01,0.01,0.01,0.247080592,intersectante,,
844,PG1223-PG1224,"Santa Cruz Tlaxcala, Tlaxcala",29026.0,Desconocido,42.165,13.853,1,8,54.719625,POINT (-98.12812596936283 19.348523098705563),,25.33602014,0.010346275,0.01,0.010309259,0.150396666,intersectante,,
845,PG1223-PG1224,"Santa Isabel Xiloxoxtla, Tlaxcala",29060.0,Desconocido,27.884,25.579,2,45,54.719625,POINT (-98.20927117790376 19.26208889612629),,5.703697088,0.01,0.01,0.01,0.0,intersectante,,
846,PG1223-PG1224,"Teolocholco, Tlaxcala",29028.0,Desconocido,25.605,28.231,2,45,54.719625,POINT (-98.11528181702901 19.220969767096875),,78.36157842,0.01,0.01,0.01,0.420247551,intersectante,,
847,PG1223-PG1224,"Tzompantepec, Tlaxcala",29038.0,Desconocido,47.641,4.963,1,7,54.719625,POINT (-98.08345531739498 19.378596198702006),33.0,37.28824595,0.01069255,0.01,0.010123704,0.485862922,intersectante,,
848,PG1223-PG1224,"Xicohtzinco, Tlaxcala",29042.0,Desconocido,17.088,36.928,2,44,54.719625,POINT (-98.23952119679298 19.170638875794896),,8.100069217,0.010346275,0.01,0.01,0.0,intersectante,,
849,PG1223-PG1224,"Xaloztoc, Tlaxcala",29039.0,Centro,52.427,0.0,1,6,54.719625,POINT (-98.048611 19.403610999999998),2301.0,43.72259698,0.010346275,0.01,0.010061852,0.502932998,destino,0.3813017787791436,0.014838542319184935
850,PG1224-PG1185,"Xaloztoc, Tlaxcala",29039.0,Centro,0.0,40.641,1,6,43.8331,POINT (-98.048611 19.403610999999998),2301.0,43.72259698,0.010346275,0.01,0.010061852,0.502932998,origen,3509.9246230898907,0.3750048491325438
851,PG1224-PG1185,"Amaxac de Guerrero, Tlaxcala",29001.0,Desconocido,14.886,27.114,1,8,43.8331,POINT (-98.16750764862658 19.356179492358777),1.0,3.206744089,0.01,0.01,0.01,0.153339658,intersectante,,
852,PG1224-PG1185,"Amaxac de Guerrero, Tlaxcala",29001.0,Desconocido,14.886,27.114,1,8,43.8331,POINT (-98.16750764862658 19.356179492358777),1.0,8.144586679,0.01,0.01,0.01,0.153339658,intersectante,,
853,PG1224-PG1185,"Apetatitlan de Antonio Carvajal, Tlaxcala",29002.0,Desconocido,19.082,23.396,1,10,43.8331,POINT (-98.19716474428316 19.351124158664323),321.0,13.28875216,0.010346275,0.01,0.010247407,0.241448548,intersectante,,
854,PG1224-PG1185,"Contla de Juan Cuamatzi, Tlaxcala",29018.0,Desconocido,17.077,28.439,1,12,43.8331,POINT (-98.14134983196305 19.322276462209878),,22.24559744,0.010346275,0.01,0.010123704,0.22801045,intersectante,,
855,PG1224-PG1185,"Cuaxomulco, Tlaxcala",29009.0,Desconocido,9.646,35.041,1,7,43.8331,POINT (-98.09039073356361 19.34927397736703),,16.95051135,0.01,0.01,0.01,0.50340903,intersectante,,
856,PG1224-PG1185,"Panotla, Tlaxcala",29024.0,Desconocido,34.893,14.48,1,9,43.8331,POINT (-98.28568700182491 19.350739083053334),,57.06487249,0.010346275,0.01,0.010061852,0.424066625,intersectante,,
857,PG1224-PG1185,"Santa Cruz Tlaxcala, Tlaxcala",29026.0,Desconocido,13.853,30.817,1,8,43.8331,POINT (-98.12812596936283 19.348523098705563),,25.33602014,0.010346275,0.01,0.010309259,0.150396666,intersectante,,
858,PG1224-PG1185,"Tlaxcala, Tlaxcala",29033.0,Desconocido,24.364,19.01,2,19,43.8331,POINT (-98.23930550716558 19.30828802003123),3.0,52.13430853,0.011731375,0.078117348,0.011175184,0.064325648,intersectante,,
859,PG1224-PG1185,"Totolac, Tlaxcala",29036.0,Desconocido,26.014,17.402,1,12,43.8331,POINT (-98.24920939384347 19.338961338289835),,15.01248664,0.01,0.01,0.010185555,0.357951508,intersectante,,
860,PG1224-PG1185,"Tzompantepec, Tlaxcala",29038.0,Desconocido,4.963,35.854,1,7,43.8331,POINT (-98.08345531739498 19.378596198702006),33.0,37.28824595,0.01069255,0.01,0.010123704,0.485862922,intersectante,,
861,PG1224-PG1185,"Ixtacuixtla de Mariano Matamoros, Tlaxcala",29015.0,Centro,40.988,0.0,1,8,43.8331,POINT (-98.37815810373958 19.346703649999995),2544.0,162.5119183,0.01,0.01,0.010432963,0.433588591,destino,44.537882412501304,0.17540872033053562
862,PG1185-PG1146,"Ixtacuixtla de Mariano Matamoros, Tlaxcala",29015.0,Centro,0.0,93.14,1,8,104.8251429,POINT (-98.37815810373958 19.346703649999995),2544.0,162.5119183,0.01,0.01,0.010432963,0.433588591,origen,1498.1747732264657,0.33591492494810155
863,PG1185-PG1146,"Ixtapaluca, Mexico",15039.0,Desconocido,62.413,35.04,1,7,104.8251429,POINT (-98.80393206943309 19.351372475331104),,274.8706364,0.233001049,0.036240442,0.031338873,0.626833493,intersectante,,
864,PG1185-PG1146,"La Paz, Mexico",15070.0,Desconocido,77.855,17.362,1,118,104.8251429,POINT (-98.94778925736797 19.36072257662845),,34.02014365,0.094837356,0.032787752,0.021504436,0.327883604,intersectante,,
865,PG1185-PG1146,"Tlalmanalco, Mexico",15103.0,Desconocido,90.341,47.331,1,1,104.8251429,POINT (-98.71484178351439 19.227447969191303),,201.1247092,0.025928646,0.013797959,0.011793702,0.683307262,intersectante,,
866,PG1185-PG1146,"Valle de Chalco Solidaridad, Mexico",15122.0,Desconocido,77.452,21.776,1,79,104.8251429,POINT (-98.94619108889873 19.275117612197285),,49.07590814,0.150933893,0.031751945,0.026823691,0.419733713,intersectante,,
867,PG1185-PG1146,"San Matias Tlalancaleca, Puebla",21134.0,Desconocido,19.647,76.28,1,5,104.8251429,POINT (-98.50125120048766 19.34729802577623),,54.21658866,0.011038825,0.01,0.010494814,0.453942497,intersectante,,
868,PG1185-PG1146,"San Salvador el Verde, Puebla",21143.0,Desconocido,25.72,84.125,1,1,104.8251429,POINT (-98.56380218790939 19.241517651301073),,110.6654045,0.013809024,0.01,0.010989629,0.45167352,intersectante,,
869,PG1185-PG1146,"Tlahuapan, Puebla",21180.0,Desconocido,30.263,68.171,1,1,104.8251429,POINT (-98.58793011010478 19.360364424567322),,304.7513669,0.013116474,0.011381076,0.010618518,0.687157591,intersectante,,
870,PG1185-PG1146,"Iztapalapa, Ciudad de Mexico",9007.0,Centro,93.014,0.0,1,134,104.8251429,POINT (-99.09292939999999 19.3591195),6091.0,113.1065399,0.75795383,0.484477828,0.104633263,0.212230216,destino,108997.45554547147,0.5328159307622401
871,PG1146-PG1147,"Iztapalapa, Ciudad de Mexico",9007.0,Centro,0.0,79.943,1,134,83.616125,POINT (-99.09292939999999 19.3591195),6091.0,113.1065399,0.75795383,0.484477828,0.104633263,0.212230216,origen,583.370517444968,0.29263700353825917
872,PG1146-PG1147,"Azcapotzalco, Ciudad de Mexico",9002.0,Desconocido,20.073,62.569,1,132,83.616125,POINT (-99.18176885691406 19.484641537432456),,33.42078119,0.191448059,0.088969197,0.023112583,0.212230216,intersectante,,
873,PG1146-PG1147,"Cuauhtemoc, Ciudad de Mexico",9015.0,Desconocido,11.791,69.148,1,132,83.616125,POINT (-99.14878911922018 19.430572511607934),,32.38381387,0.757607555,0.514760086,0.06343996,0.212230216,intersectante,,
874,PG1146-PG1147,"Gustavo A. Madero, Ciudad de Mexico",9005.0,Desconocido,23.465,64.928,1,132,83.616125,POINT (-99.11558314372866 19.50328324116317),995.0,87.44540182,0.531143757,0.128427257,0.051317006,0.212230216,intersectante,,
875,PG1146-PG1147,"Iztacalco, Ciudad de Mexico",9006.0,Desconocido,5.317,76.296,1,134,83.616125,POINT (-99.09395534265857 19.396166115797293),,23.12381883,0.238541448,0.051777546,0.02645258,0.212230216,intersectante,,
876,PG1146-PG1147,"Venustiano Carranza, Ciudad de Mexico",9017.0,Desconocido,9.857,71.656,1,134,83.616125,POINT (-99.09280213308158 19.42974105067286),1828.0,33.5999707,0.247544596,0.08388756,0.040740347,0.212230216,intersectante,,
877,PG1146-PG1147,"Coyotepec, Mexico",15023.0,Desconocido,54.937,27.834,1,2,83.616125,POINT (-99.22513141388865 19.7881990670953),,49.58867266,0.028698846,0.011726345,0.013587405,0.58257833,intersectante,,
878,PG1146-PG1147,"Cuautitlan, Mexico",15024.0,Desconocido,42.208,39.954,1,35,83.616125,POINT (-99.16698055323715 19.68260057759447),,27.0399858,0.086180483,0.033823559,0.019092215,0.506689046,intersectante,,
879,PG1146-PG1147,"Cuautitlan Izcalli, Mexico",15121.0,Desconocido,41.336,42.752,1,74,83.616125,POINT (-99.22455321104287 19.651831979547204),,110.8723473,0.229884575,0.060064001,0.038328127,0.293674758,intersectante,,
880,PG1146-PG1147,"Huehuetoca, Mexico",15035.0,Desconocido,60.981,25.824,1,3,83.616125,POINT (-99.249377854893 19.82818116107275),,103.9596363,0.069213012,0.014833766,0.017422217,0.62657907,intersectante,,
881,PG1146-PG1147,"Teoloyucan, Mexico",15091.0,Desconocido,50.336,30.313,1,4,83.616125,POINT (-99.18303312237019 19.753306097280937),,45.2029971,0.040818468,0.013797959,0.015071848,0.447712254,intersectante,,
882,PG1146-PG1147,"Tepotzotlan, Mexico",15095.0,Desconocido,54.568,47.727,1,4,83.616125,POINT (-99.3086404514424 19.724411579025347),,193.7341136,0.049475341,0.018976993,0.013216294,0.63906176,intersectante,,
883,PG1146-PG1147,"Tequixquiac, Mexico",15096.0,Desconocido,69.098,11.068,1,3,83.616125,POINT (-99.14515814193837 19.907094572988637),,140.404606,0.021427072,0.011726345,0.011113333,0.626668277,intersectante,,
884,PG1146-PG1147,"Tlalnepantla de Baz, Mexico",15104.0,Desconocido,26.268,54.974,1,128,83.616125,POINT (-99.19413023433403 19.541273920322567),,19.94024806,0.224344176,0.099424664,0.041915532,0.272276531,intersectante,,
885,PG1146-PG1147,"Tlalnepantla de Baz, Mexico",15104.0,Desconocido,26.268,54.974,1,128,83.616125,POINT (-99.19413023433403 19.541273920322567),,53.66484851,0.224344176,0.099424664,0.041915532,0.272276531,intersectante,,
886,PG1146-PG1147,"Tultitlan, Mexico",15109.0,Desconocido,33.079,47.59,1,100,83.616125,POINT (-99.15539061853057 19.610271667283243),,12.52763388,0.16201469,0.072624326,0.031215169,0.332443707,intersectante,,
887,PG1146-PG1147,"Tultitlan, Mexico",15109.0,Desconocido,33.079,47.59,1,100,83.616125,POINT (-99.15539061853057 19.610271667283243),,52.01681186,0.16201469,0.072624326,0.031215169,0.332443707,intersectante,,
888,PG1146-PG1147,"Apaxco, Mexico",15010.0,Centro,79.933,0.0,1,3,83.616125,POINT (-99.1518101102043 19.980739899999985),,78.26272189,0.019695698,0.01,0.011051481,0.666626352,destino,,
889,PG1147-PG1108,"Apaxco, Mexico",15010.0,Centro,0.0,114.618,1,3,121.9882857,POINT (-99.1518101102043 19.980739899999985),,78.26272189,0.019695698,0.01,0.011051481,0.666626352,origen,,
890,PG1147-PG1108,"Atotonilco de Tula, Hidalgo",13013.0,Desconocido,10.375,106.935,1,3,121.9882857,POINT (-99.230801070847 19.97111532949095),,120.6777346,0.024543547,0.012416883,0.014267775,0.632348015,intersectante,,
891,PG1147-PG1108,"Chapantongo, Hidalgo",13017.0,Desconocido,56.218,65.874,1,1,121.9882857,POINT (-99.47859428651827 20.265759677276726),,304.1840934,0.01207765,0.010345269,0.010185555,0.704175632,intersectante,,
892,PG1147-PG1108,"Huichapan, Hidalgo",13029.0,Desconocido,88.23,41.162,1,2,121.9882857,POINT (-99.6819031199953 20.386026915404308),,631.3685426,0.017618048,0.012416883,0.012164813,0.698855393,intersectante,,
893,PG1147-PG1108,"Nopala de Villagran, Hidalgo",13044.0,Desconocido,74.148,46.689,1,1,121.9882857,POINT (-99.67966046224902 20.230352615786074),,335.3168842,0.013116474,0.010345269,0.010494814,0.710185594,intersectante,,
894,PG1147-PG1108,"Tula de Allende, Hidalgo",13076.0,Desconocido,29.772,85.465,1,3,121.9882857,POINT (-99.37592350351608 20.06434249718827),76.0,329.5235173,0.047051417,0.019322262,0.019710733,0.655208263,intersectante,,
895,PG1147-PG1108,"Jilotepec, Mexico",15045.0,Desconocido,61.838,69.451,1,1,121.9882857,POINT (-99.60171591320807 20.018576515573603),,574.9822205,0.042549843,0.015524304,0.011608147,0.702050109,intersectante,,
896,PG1147-PG1108,"San Juan del Rio, Queretaro",22016.0,Desconocido,115.271,2.49,1,3,121.9882857,POINT (-100.00019749033399 20.369960877974368),1303.0,780.362997,0.129118573,0.010345269,0.028679245,0.677724723,intersectante,,
897,PG1147-PG1108,"San Juan del Rio, Queretaro",22016.0,Centro,114.385,0.0,1,3,121.9882857,POINT (-99.9931982 20.386754700000004),1303.0,780.362997,0.129118573,0.010345269,0.028679245,0.677724723,destino,34926.5478390244,0.4805380872097069
898,PG1108-PG1109,"San Juan del Rio, Queretaro",22016.0,Centro,0.0,54.377,1,3,71.38175,POINT (-99.9931982 20.386754700000004),1303.0,780.362997,0.129118573,0.010345269,0.028679245,0.677724723,origen,2929.4948080828235,0.36670383705946535
899,PG1108-PG1109,"El Marques, Queretaro",22011.0,Desconocido,55.073,28.036,1,37,71.38175,POINT (-100.27575714554949 20.732044701337905),,683.8820449,0.044627492,0.231587785,0.040059978,0.702004311,intersectante,,
900,PG1108-PG1109,"Pedro Escobedo, Queretaro",22012.0,Desconocido,24.433,32.454,1,33,71.38175,POINT (-100.17179054900785 20.475526439728387),,307.447241,0.031469045,0.01,0.012783331,0.691794711,intersectante,,
901,PG1108-PG1109,"Queretaro, Queretaro",22014.0,Desconocido,70.281,17.352,1,36,71.38175,POINT (-100.44226950808113 20.715716422689418),871.0,727.0273505,0.565078699,0.028705222,0.074882544,0.611182386,intersectante,,
902,PG1108-PG1109,"San Juan del Rio, Queretaro",22016.0,Desconocido,2.49,55.408,1,3,71.38175,POINT (-100.00019749033399 20.369960877974368),1303.0,780.362997,0.129118573,0.010345269,0.028679245,0.677724723,intersectante,,
903,PG1108-PG1109,"Queretaro, Queretaro",22014.0,Centro,54.394,0.0,1,37,71.38175,POINT (-100.39022449999999 20.59277439999999),871.0,727.0273505,0.565078699,0.028705222,0.074882544,0.611182386,destino,17199.415029330103,0.4479996623768191
904,PG1109-PG1070,"Queretaro, Queretaro",22014.0,Centro,0.0,53.856,1,37,61.268,POINT (-100.39022449999999 20.59277439999999),871.0,727.0273505,0.565078699,0.028705222,0.074882544,0.611182386,origen,23316.08486021341,0.46197582533178977
905,PG1109-PG1070,"Apaseo el Grande, Guanajuato",11005.0,Desconocido,29.955,28.39,1,39,61.268,POINT (-100.61962850729424 20.57437189755982),22.0,415.2715275,0.041857293,0.011035807,0.021504436,0.693668072,intersectante,,
906,PG1109-PG1070,"Queretaro, Queretaro",22014.0,Desconocido,17.352,46.839,1,36,61.268,POINT (-100.44226950808113 20.715716422689418),871.0,727.0273505,0.565078699,0.028705222,0.074882544,0.611182386,intersectante,,
907,PG1109-PG1070,"Comonfort, Guanajuato",11009.0,Centro,49.628,0.0,1,3,61.268,POINT (-100.761188 20.719947499999993),29.0,485.9178751,0.025928646,0.01,0.015628514,0.699361692,destino,2.5970476607727675,0.05880330762910293
908,PG1572-PG1533,"Tenosique, Tabasco",27017.0,Golfo,0.0,112.31,2,34,140.367,POINT (-91.4220212 17.470712900000002),39620.0,1904.836946,0.022465897,0.326188685,0.01136074,0.496657286,origen,11743.555362719586,0.4304730625700594
909,PG1572-PG1533,"Palenque, Chiapas",7065.0,Desconocido,53.288,63.473,2,24,140.367,POINT (-91.83482839509827 17.459724308739737),7730.0,2933.29037,0.03043022,0.811127339,0.013030738,0.496821753,intersectante,,
910,PG1572-PG1533,"Emiliano Zapata, Tabasco",27007.0,Desconocido,54.114,109.859,1,1,140.367,POINT (-91.67539001074522 17.704203111786757),6555.0,599.3205568,0.016925498,0.03103704,0.010556666,0.493965357,intersectante,,
911,PG1572-PG1533,"Salto de Agua, Chiapas",7077.0,Sur,112.31,0.0,2,24,140.367,POINT (-92.22480249886088 17.43489759999999),9.0,1173.050322,0.015886674,0.028364576,0.010123704,0.498586446,destino,0.039759954878347006,0.0017910372878111645
