ID_Ruta,Filtered_Secuencias,Last_Five_IDs,Arc_Sequences,Total_Distance_km,Total_Duration_hr
RP0443,"PG1531, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1143, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG268","['PG497', 'PG499', 'PG460', 'PG383', 'PG268']","PG1531-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG268",4974.326999999999,1137.4477777777777
RP0444,"PG1531, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1143, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG307","['PG497', 'PG499', 'PG460', 'PG383', 'PG307']","PG1531-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG307",4931.86,1127.918611111111
RP0445,"PG1531, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1143, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG268, PG190","['PG499', 'PG460', 'PG422', 'PG268', 'PG190']","PG1531-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG268, PG268-PG190",5160.624999999999,1180.9958333333334
RP0446,"PG1531, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1143, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG268","['PG497', 'PG499', 'PG460', 'PG422', 'PG268']","PG1531-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG268",4983.134999999999,1139.4422222222222
RP0447,"PG1531, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1143, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG307","['PG497', 'PG499', 'PG460', 'PG422', 'PG307']","PG1531-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG307",4913.838,1123.8608333333334
RP0448,"PG1531, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1143, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422","['PG534', 'PG497', 'PG499', 'PG460', 'PG422']","PG1531-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422",4686.0689999999995,1073.358888888889
RP0449,"PG1531, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1143, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG538, PG500","['PG534', 'PG497', 'PG499', 'PG538', 'PG500']","PG1531-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG538, PG538-PG500",4545.949,1042.736666666667
RP0450,"PG1531, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1143, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG538, PG578","['PG534', 'PG497', 'PG499', 'PG538', 'PG578']","PG1531-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG538, PG538-PG578",4641.624,1064.3269444444445
RP0452,"PG1531, PG1532, PG1493, PG1454, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG268, PG190","['PG499', 'PG460', 'PG383', 'PG268', 'PG190']","PG1531-PG1532, PG1532-PG1493, PG1493-PG1454, PG1454-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG268, PG268-PG190",5311.41,1217.7905555555556
RP0453,"PG1531, PG1532, PG1493, PG1454, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG268","['PG497', 'PG499', 'PG460', 'PG383', 'PG268']","PG1531-PG1532, PG1532-PG1493, PG1493-PG1454, PG1454-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG268",5133.92,1176.2369444444444
RP0454,"PG1531, PG1532, PG1493, PG1454, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG307","['PG497', 'PG499', 'PG460', 'PG383', 'PG307']","PG1531-PG1532, PG1532-PG1493, PG1493-PG1454, PG1454-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG307",5091.453,1166.7077777777777
RP0455,"PG1531, PG1532, PG1493, PG1454, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG268, PG190","['PG499', 'PG460', 'PG422', 'PG268', 'PG190']","PG1531-PG1532, PG1532-PG1493, PG1493-PG1454, PG1454-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG268, PG268-PG190",5320.218,1219.785
RP0456,"PG1531, PG1532, PG1493, PG1454, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG268","['PG497', 'PG499', 'PG460', 'PG422', 'PG268']","PG1531-PG1532, PG1532-PG1493, PG1493-PG1454, PG1454-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG268",5142.728,1178.231388888889
RP0457,"PG1531, PG1532, PG1493, PG1454, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG307","['PG497', 'PG499', 'PG460', 'PG422', 'PG307']","PG1531-PG1532, PG1532-PG1493, PG1493-PG1454, PG1454-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG307",5073.4310000000005,1162.65
RP0458,"PG1531, PG1532, PG1493, PG1454, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422","['PG534', 'PG497', 'PG499', 'PG460', 'PG422']","PG1531-PG1532, PG1532-PG1493, PG1493-PG1454, PG1454-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422",4845.662,1112.1480555555556
RP0459,"PG1531, PG1532, PG1493, PG1454, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG538, PG500","['PG534', 'PG497', 'PG499', 'PG538', 'PG500']","PG1531-PG1532, PG1532-PG1493, PG1493-PG1454, PG1454-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG538, PG538-PG500",4705.542,1081.5258333333334
RP0460,"PG1531, PG1532, PG1493, PG1454, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG538, PG578","['PG534', 'PG497', 'PG499', 'PG538', 'PG578']","PG1531-PG1532, PG1532-PG1493, PG1493-PG1454, PG1454-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG538, PG538-PG578",4801.217000000001,1103.116111111111
RP0462,"PG1531, PG1532, PG1493, PG1454, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG912, PG913, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG268, PG190","['PG499', 'PG460', 'PG383', 'PG268', 'PG190']","PG1531-PG1532, PG1532-PG1493, PG1493-PG1454, PG1454-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG912, PG912-PG913, PG913-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG268, PG268-PG190",5321.1810000000005,1219.741111111111
RP0463,"PG1531, PG1532, PG1493, PG1454, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG912, PG913, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG268","['PG497', 'PG499', 'PG460', 'PG383', 'PG268']","PG1531-PG1532, PG1532-PG1493, PG1493-PG1454, PG1454-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG912, PG912-PG913, PG913-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG268",5143.691000000001,1178.1874999999998
RP0464,"PG1531, PG1532, PG1493, PG1454, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG912, PG913, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG307","['PG497', 'PG499', 'PG460', 'PG383', 'PG307']","PG1531-PG1532, PG1532-PG1493, PG1493-PG1454, PG1454-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG912, PG912-PG913, PG913-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG307",5101.224000000001,1168.658333333333
RP0465,"PG1531, PG1532, PG1493, PG1454, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG912, PG913, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG268, PG190","['PG499', 'PG460', 'PG422', 'PG268', 'PG190']","PG1531-PG1532, PG1532-PG1493, PG1493-PG1454, PG1454-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG912, PG912-PG913, PG913-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG268, PG268-PG190",5329.9890000000005,1221.7355555555555
RP0466,"PG1531, PG1532, PG1493, PG1454, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG912, PG913, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG268","['PG497', 'PG499', 'PG460', 'PG422', 'PG268']","PG1531-PG1532, PG1532-PG1493, PG1493-PG1454, PG1454-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG912, PG912-PG913, PG913-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG268",5152.499000000001,1180.1819444444443
RP0467,"PG1531, PG1532, PG1493, PG1454, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG912, PG913, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG307","['PG497', 'PG499', 'PG460', 'PG422', 'PG307']","PG1531-PG1532, PG1532-PG1493, PG1493-PG1454, PG1454-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG912, PG912-PG913, PG913-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG307",5083.202000000001,1164.6005555555555
RP0468,"PG1531, PG1532, PG1493, PG1454, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG912, PG913, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422","['PG534', 'PG497', 'PG499', 'PG460', 'PG422']","PG1531-PG1532, PG1532-PG1493, PG1493-PG1454, PG1454-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG912, PG912-PG913, PG913-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422",4855.433000000001,1114.098611111111
RP0469,"PG1531, PG1532, PG1493, PG1454, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG912, PG913, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG538, PG500","['PG534', 'PG497', 'PG499', 'PG538', 'PG500']","PG1531-PG1532, PG1532-PG1493, PG1493-PG1454, PG1454-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG912, PG912-PG913, PG913-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG538, PG538-PG500",4715.313000000001,1083.4763888888888
RP0470,"PG1531, PG1532, PG1493, PG1454, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG912, PG913, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG538, PG578","['PG534', 'PG497', 'PG499', 'PG538', 'PG578']","PG1531-PG1532, PG1532-PG1493, PG1493-PG1454, PG1454-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG912, PG912-PG913, PG913-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG538, PG538-PG578",4810.988000000001,1105.0666666666664
RP0472,"PG1531, PG1532, PG1493, PG1454, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG268, PG190","['PG499', 'PG460', 'PG383', 'PG268', 'PG190']","PG1531-PG1532, PG1532-PG1493, PG1493-PG1454, PG1454-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG268, PG268-PG190",5277.172,1212.0638888888889
RP0473,"PG1531, PG1532, PG1493, PG1454, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG268","['PG497', 'PG499', 'PG460', 'PG383', 'PG268']","PG1531-PG1532, PG1532-PG1493, PG1493-PG1454, PG1454-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG268",5099.682,1170.5102777777777
