,filtered_secuencias,last_five_id,arc_sequences,start_id,end_id,region,suma_arcos,suma_dist
26,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1222, PG1143, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG538, PG578","PG534, PG497, PG499, PG538, PG578","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1222, PG1222-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG538, PG538-PG578",PG1529,PG578,Pacifico,147918.0,4796.2
27,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG268, PG190","PG499, PG460, PG383, PG268, PG190","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG268, PG268-PG190",PG1529,PG190,Pacifico,166327.0,5204.4
28,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG268","PG497, PG499, PG460, PG383, PG268","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG268",PG1529,PG268,Pacifico,149791.0,5027.4
29,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG307","PG497, PG499, PG460, PG383, PG307","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG307",PG1529,PG307,Pacifico,146991.0,4985.4
30,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG268, PG190","PG499, PG460, PG422, PG268, PG190","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG268, PG268-PG190",PG1529,PG190,Pacifico,167758.0,5213.4
31,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG268","PG497, PG499, PG460, PG422, PG268","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG268",PG1529,PG268,Pacifico,151222.0,5036.4
32,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG307","PG497, PG499, PG460, PG422, PG307","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG307",PG1529,PG307,Pacifico,148422.0,4967.4
33,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422","PG534, PG497, PG499, PG460, PG422","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422",PG1529,PG422,Pacifico,147672.5,4739.4
34,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG538, PG500","PG534, PG497, PG499, PG538, PG500","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG538, PG538-PG500",PG1529,PG500,Pacifico,148592.5,4599.600000000000
35,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG538, PG578","PG534, PG497, PG499, PG538, PG578","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG538, PG538-PG578",PG1529,PG578,Pacifico,146568.0,4694.9
36,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG912, PG913, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG268, PG190","PG499, PG460, PG383, PG268, PG190","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG912, PG912-PG913, PG913-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG268, PG268-PG190",PG1529,PG190,Pacifico,167747.0,5214.4
37,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG912, PG913, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG268","PG497, PG499, PG460, PG383, PG268","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG912, PG912-PG913, PG913-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG268",PG1529,PG268,Pacifico,151211.0,5037.4
38,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG912, PG913, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG307","PG497, PG499, PG460, PG383, PG307","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG912, PG912-PG913, PG913-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG307",PG1529,PG307,Pacifico,148411.0,4995.4
39,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG912, PG913, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG268, PG190","PG499, PG460, PG422, PG268, PG190","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG912, PG912-PG913, PG913-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG268, PG268-PG190",PG1529,PG190,Pacifico,169178.0,5223.4
40,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG912, PG913, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG268","PG497, PG499, PG460, PG422, PG268","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG912, PG912-PG913, PG913-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG268",PG1529,PG268,Pacifico,152642.0,5046.4
41,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG912, PG913, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG307","PG497, PG499, PG460, PG422, PG307","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG912, PG912-PG913, PG913-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG307",PG1529,PG307,Pacifico,149842.0,4977.4
42,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG912, PG913, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422","PG534, PG497, PG499, PG460, PG422","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG912, PG912-PG913, PG913-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422",PG1529,PG422,Pacifico,149092.5,4749.4
43,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG912, PG913, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG538, PG500","PG534, PG497, PG499, PG538, PG500","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG912, PG912-PG913, PG913-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG538, PG538-PG500",PG1529,PG500,Pacifico,150012.5,4609.600000000000
44,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG912, PG913, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG538, PG578","PG534, PG497, PG499, PG538, PG578","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG912, PG912-PG913, PG913-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG538, PG538-PG578",PG1529,PG578,Pacifico,147988.0,4704.9
45,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG268, PG190","PG499, PG460, PG383, PG268, PG190","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG268, PG268-PG190",PG1529,PG190,Pacifico,167631.0,5171.1
46,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG268","PG497, PG499, PG460, PG383, PG268","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG268",PG1529,PG268,Pacifico,151095.0,4994.1
47,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG307","PG497, PG499, PG460, PG383, PG307","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG307",PG1529,PG307,Pacifico,148295.0,4952.1
48,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG268, PG190","PG499, PG460, PG422, PG268, PG190","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG268, PG268-PG190",PG1529,PG190,Pacifico,169062.0,5180.1
49,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG268","PG497, PG499, PG460, PG422, PG268","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG268",PG1529,PG268,Pacifico,152526.0,5003.1
50,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG307","PG497, PG499, PG460, PG422, PG307","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG307",PG1529,PG307,Pacifico,149726.0,4934.1
51,"PG1529, PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1375, PG1297, PG1258, PG1219, PG1220, PG1221, PG1143, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422","PG534, PG497, PG499, PG460, PG422","PG1529-PG1530, PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1375, PG1375-PG1297, PG1297-PG1258, PG1258-PG1219, PG1219-PG1220, PG1220-PG1221, PG1221-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422",PG1529,PG422,Pacifico,148976.5,4706.1
