Unnamed: 0,secuencias,ID_Ruta,Non_Unique_IDs,Filtered_Secuencias,Total_IDs,Count_Non_Unique_IDs,Count_Filtered_IDs,Last_Five_IDs,Arc_Sequences
1673,"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1221, PG1220, PG1181, PG1142, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG989, PG990, PG991, PG952, PG953, PG914, PG875, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG460, PG422, PG423, PG384, PG345, PG306, PG268, PG229, PG190",RP0294,"['PG1337', 'PG1004', 'PG1065', 'PG1026', 'PG991', 'PG952', 'PG875', 'PG836', 'PG838', 'PG799', 'PG800', 'PG762', 'PG723', 'PG724', 'PG686', 'PG610', 'PG495', 'PG496', 'PG498', 'PG423', 'PG384', 'PG345', 'PG306', 'PG229']","PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1221, PG1220, PG1181, PG1142, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG268, PG190",61,24,37,"['PG499', 'PG460', 'PG422', 'PG268', 'PG190']","PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1221, PG1221-PG1220, PG1220-PG1181, PG1181-PG1142, PG1142-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG268, PG268-PG190"
1674,"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1221, PG1220, PG1181, PG1142, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG989, PG990, PG991, PG952, PG953, PG914, PG875, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG460, PG422, PG423, PG384, PG345, PG306, PG267, PG268",RP0295,"['PG1337', 'PG1004', 'PG1065', 'PG1026', 'PG991', 'PG952', 'PG875', 'PG836', 'PG838', 'PG799', 'PG800', 'PG762', 'PG723', 'PG724', 'PG686', 'PG610', 'PG495', 'PG496', 'PG498', 'PG423', 'PG384', 'PG345', 'PG306', 'PG267']","PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1221, PG1220, PG1181, PG1142, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG268",60,24,36,"['PG497', 'PG499', 'PG460', 'PG422', 'PG268']","PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1221, PG1221-PG1220, PG1220-PG1181, PG1181-PG1142, PG1142-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG268"
1675,"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1221, PG1220, PG1181, PG1142, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG989, PG990, PG991, PG952, PG953, PG914, PG875, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG460, PG422, PG423, PG384, PG345, PG306, PG307",RP0296,"['PG1337', 'PG1004', 'PG1065', 'PG1026', 'PG991', 'PG952', 'PG875', 'PG836', 'PG838', 'PG799', 'PG800', 'PG762', 'PG723', 'PG724', 'PG686', 'PG610', 'PG495', 'PG496', 'PG498', 'PG423', 'PG384', 'PG345', 'PG306']","PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1221, PG1220, PG1181, PG1142, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG307",59,23,36,"['PG497', 'PG499', 'PG460', 'PG422', 'PG307']","PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1221, PG1221-PG1220, PG1220-PG1181, PG1181-PG1142, PG1142-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG307"
1676,"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1221, PG1220, PG1181, PG1142, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG989, PG990, PG991, PG952, PG953, PG914, PG875, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG460, PG422, PG423",RP0297,"['PG1337', 'PG1004', 'PG1065', 'PG1026', 'PG991', 'PG952', 'PG875', 'PG836', 'PG838', 'PG799', 'PG800', 'PG762', 'PG723', 'PG724', 'PG686', 'PG610', 'PG495', 'PG496', 'PG498', 'PG423']","PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1221, PG1220, PG1181, PG1142, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422",55,20,35,"['PG534', 'PG497', 'PG499', 'PG460', 'PG422']","PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1221, PG1221-PG1220, PG1220-PG1181, PG1181-PG1142, PG1142-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422"
1677,"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1221, PG1220, PG1181, PG1142, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG989, PG990, PG991, PG952, PG953, PG914, PG875, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG538, PG500",RP0298,"['PG1337', 'PG1004', 'PG1065', 'PG1026', 'PG991', 'PG952', 'PG875', 'PG836', 'PG838', 'PG799', 'PG800', 'PG762', 'PG723', 'PG724', 'PG686', 'PG610', 'PG495', 'PG496', 'PG498']","PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1221, PG1220, PG1181, PG1142, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG538, PG500",54,19,35,"['PG534', 'PG497', 'PG499', 'PG538', 'PG500']","PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1221, PG1221-PG1220, PG1220-PG1181, PG1181-PG1142, PG1142-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG538, PG538-PG500"
1678,"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1221, PG1220, PG1181, PG1142, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG989, PG990, PG991, PG952, PG953, PG914, PG875, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG538, PG539, PG578",RP0299,"['PG1337', 'PG1004', 'PG1065', 'PG1026', 'PG991', 'PG952', 'PG875', 'PG836', 'PG838', 'PG799', 'PG800', 'PG762', 'PG723', 'PG724', 'PG686', 'PG610', 'PG495', 'PG496', 'PG498', 'PG539']","PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1221, PG1220, PG1181, PG1142, PG1103, PG1027, PG988, PG989, PG990, PG953, PG914, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG538, PG578",55,20,35,"['PG534', 'PG497', 'PG499', 'PG538', 'PG578']","PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1221, PG1221-PG1220, PG1220-PG1181, PG1181-PG1142, PG1142-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG989, PG989-PG990, PG990-PG953, PG953-PG914, PG914-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG538, PG538-PG578"
1679,"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1121, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG872, PG873, PG834, PG835, PG796, PG797, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG455, PG416, PG377, PG378, PG339, PG340, PG341, PG302, PG303, PG264, PG226, PG227, PG188, PG189, PG190",RP0300,"['PG1337', 'PG1121', 'PG1182', 'PG1004', 'PG1065', 'PG1026', 'PG949', 'PG910', 'PG911', 'PG873', 'PG834', 'PG835', 'PG796', 'PG836', 'PG838', 'PG799', 'PG800', 'PG762', 'PG723', 'PG724', 'PG686', 'PG610', 'PG495', 'PG455', 'PG416', 'PG377', 'PG378', 'PG339', 'PG340', 'PG341', 'PG302', 'PG303', 'PG264', 'PG226', 'PG227', 'PG188']","PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG189, PG190",64,36,28,"['PG572', 'PG573', 'PG534', 'PG189', 'PG190']","PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG189, PG189-PG190"
1680,"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1121, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG872, PG873, PG834, PG835, PG796, PG797, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG460, PG421, PG383, PG344, PG345, PG306, PG268, PG229, PG190",RP0301,"['PG1337', 'PG1121', 'PG1182', 'PG1004', 'PG1065', 'PG1026', 'PG949', 'PG910', 'PG911', 'PG873', 'PG834', 'PG835', 'PG796', 'PG836', 'PG838', 'PG799', 'PG800', 'PG762', 'PG723', 'PG724', 'PG686', 'PG610', 'PG495', 'PG496', 'PG498', 'PG421', 'PG344', 'PG345', 'PG306', 'PG229']","PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG268, PG190",62,30,32,"['PG499', 'PG460', 'PG383', 'PG268', 'PG190']","PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG268, PG268-PG190"
1681,"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1121, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG872, PG873, PG834, PG835, PG796, PG797, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG460, PG421, PG383, PG344, PG345, PG306, PG267, PG268",RP0302,"['PG1337', 'PG1121', 'PG1182', 'PG1004', 'PG1065', 'PG1026', 'PG949', 'PG910', 'PG911', 'PG873', 'PG834', 'PG835', 'PG796', 'PG836', 'PG838', 'PG799', 'PG800', 'PG762', 'PG723', 'PG724', 'PG686', 'PG610', 'PG495', 'PG496', 'PG498', 'PG421', 'PG344', 'PG345', 'PG306', 'PG267']","PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG268",61,30,31,"['PG497', 'PG499', 'PG460', 'PG383', 'PG268']","PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG268"
1682,"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1121, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG872, PG873, PG834, PG835, PG796, PG797, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG460, PG421, PG383, PG344, PG345, PG306, PG307",RP0303,"['PG1337', 'PG1121', 'PG1182', 'PG1004', 'PG1065', 'PG1026', 'PG949', 'PG910', 'PG911', 'PG873', 'PG834', 'PG835', 'PG796', 'PG836', 'PG838', 'PG799', 'PG800', 'PG762', 'PG723', 'PG724', 'PG686', 'PG610', 'PG495', 'PG496', 'PG498', 'PG421', 'PG344', 'PG345', 'PG306']","PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG383, PG307",60,29,31,"['PG497', 'PG499', 'PG460', 'PG383', 'PG307']","PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG383, PG383-PG307"
1683,"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1121, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG872, PG873, PG834, PG835, PG796, PG797, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG460, PG422, PG423, PG384, PG345, PG306, PG268, PG229, PG190",RP0304,"['PG1337', 'PG1121', 'PG1182', 'PG1004', 'PG1065', 'PG1026', 'PG949', 'PG910', 'PG911', 'PG873', 'PG834', 'PG835', 'PG796', 'PG836', 'PG838', 'PG799', 'PG800', 'PG762', 'PG723', 'PG724', 'PG686', 'PG610', 'PG495', 'PG496', 'PG498', 'PG423', 'PG384', 'PG345', 'PG306', 'PG229']","PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG268, PG190",62,30,32,"['PG499', 'PG460', 'PG422', 'PG268', 'PG190']","PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG268, PG268-PG190"
1684,"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1121, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG872, PG873, PG834, PG835, PG796, PG797, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG460, PG422, PG423, PG384, PG345, PG306, PG267, PG268",RP0305,"['PG1337', 'PG1121', 'PG1182', 'PG1004', 'PG1065', 'PG1026', 'PG949', 'PG910', 'PG911', 'PG873', 'PG834', 'PG835', 'PG796', 'PG836', 'PG838', 'PG799', 'PG800', 'PG762', 'PG723', 'PG724', 'PG686', 'PG610', 'PG495', 'PG496', 'PG498', 'PG423', 'PG384', 'PG345', 'PG306', 'PG267']","PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG268",61,30,31,"['PG497', 'PG499', 'PG460', 'PG422', 'PG268']","PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG268"
1685,"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1121, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG872, PG873, PG834, PG835, PG796, PG797, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG460, PG422, PG423, PG384, PG345, PG306, PG307",RP0306,"['PG1337', 'PG1121', 'PG1182', 'PG1004', 'PG1065', 'PG1026', 'PG949', 'PG910', 'PG911', 'PG873', 'PG834', 'PG835', 'PG796', 'PG836', 'PG838', 'PG799', 'PG800', 'PG762', 'PG723', 'PG724', 'PG686', 'PG610', 'PG495', 'PG496', 'PG498', 'PG423', 'PG384', 'PG345', 'PG306']","PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422, PG307",60,29,31,"['PG497', 'PG499', 'PG460', 'PG422', 'PG307']","PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422, PG422-PG307"
1686,"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1121, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG872, PG873, PG834, PG835, PG796, PG797, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG460, PG422, PG423",RP0307,"['PG1337', 'PG1121', 'PG1182', 'PG1004', 'PG1065', 'PG1026', 'PG949', 'PG910', 'PG911', 'PG873', 'PG834', 'PG835', 'PG796', 'PG836', 'PG838', 'PG799', 'PG800', 'PG762', 'PG723', 'PG724', 'PG686', 'PG610', 'PG495', 'PG496', 'PG498', 'PG423']","PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG460, PG422",56,26,30,"['PG534', 'PG497', 'PG499', 'PG460', 'PG422']","PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG460, PG460-PG422"
1687,"PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1337, PG1298, PG1299, PG1260, PG1121, PG1182, PG1143, PG1103, PG1004, PG1065, PG1026, PG1027, PG988, PG949, PG910, PG911, PG872, PG873, PG834, PG835, PG796, PG797, PG836, PG837, PG838, PG799, PG800, PG761, PG762, PG723, PG724, PG725, PG686, PG647, PG648, PG609, PG610, PG611, PG572, PG573, PG534, PG495, PG496, PG497, PG498, PG499, PG538, PG500",RP0308,"['PG1337', 'PG1121', 'PG1182', 'PG1004', 'PG1065', 'PG1026', 'PG949', 'PG910', 'PG911', 'PG873', 'PG834', 'PG835', 'PG796', 'PG836', 'PG838', 'PG799', 'PG800', 'PG762', 'PG723', 'PG724', 'PG686', 'PG610', 'PG495', 'PG496', 'PG498']","PG1530, PG1491, PG1492, PG1453, PG1414, PG1415, PG1376, PG1298, PG1299, PG1260, PG1143, PG1103, PG1027, PG988, PG872, PG797, PG837, PG761, PG725, PG647, PG648, PG609, PG611, PG572, PG573, PG534, PG497, PG499, PG538, PG500",55,25,30,"['PG534', 'PG497', 'PG499', 'PG538', 'PG500']","PG1530-PG1491, PG1491-PG1492, PG1492-PG1453, PG1453-PG1414, PG1414-PG1415, PG1415-PG1376, PG1376-PG1298, PG1298-PG1299, PG1299-PG1260, PG1260-PG1143, PG1143-PG1103, PG1103-PG1027, PG1027-PG988, PG988-PG872, PG872-PG797, PG797-PG837, PG837-PG761, PG761-PG725, PG725-PG647, PG647-PG648, PG648-PG609, PG609-PG611, PG611-PG572, PG572-PG573, PG573-PG534, PG534-PG497, PG497-PG499, PG499-PG538, PG538-PG500"
