Folio,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1a,p1n,p2,p3,p3_1,p4,p4_1,p5,p6,p6_1,p7,p7_1_1,p7_1_2,p7_1_3,p7_2,p7_3,p7_4_1,p7_4_2,p7_4_3,p7_4_4,p7_5,p7_5_1,p7_5_2,p7_5_2_1,p8,p9_1,p9_2,p9_3,p9_4,p10p,p10_1d,p10_1m,p10_1u,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p13_11,p13_12,p13_13_1,p13_13_2,p13_14,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_0_1,p18_0_2,p18_0_3,p18_0_4,p18_0_5,p18_1,p18_2,p19_1e,p19_1l,p19_1u,p19_2e,p19_2l,p19_2u,p20e,p20l,p20u,p21c,p21t,p22,p22_1e,p22_1m,p22_1l,p22_1u,p22_3,p22_4,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24_0_1,p24_0_2,p24_0_3,p24_0_4,p24_1,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28c,p28u,p28_1,p29_0_1,p29_0_2,p29_0_3,p29_0_4,p29_0_5,p29_1,p29_2,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p34,p35es,p35cn,p35cd,p35_1,p35_1_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_2,p35_2_3_1,p35_2_3_2,p35_2_3_3,p35_3_1,p35_3_2,p35_3_3,p35_3_4,p35_4c,p35_4t,p35_5,p35_6,p35_7,p35_8,p35_9,p35_9_1,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p38_5,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p50_1,nivel,oficio_res,filtro
33209,3,302209,1,1,1,1,32,1,6,1,1,2,2,6,2,6,1,-3,6,1,3,2,2,2,0,0,5,0,-5,-5,-5,-5,-5,1,2,2,2,2,14,1403,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,971,1,1,2,2,1,2,2,2,2,9,6,2000,4,3,492,2,2,1,96,1,1,1312047,0,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,3,999999997,97,20,999999997,97,21,211640001,2,12,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,3,2,1,5,2,-28,-28,-28,-28,5000,4,2,1,1,2,2,2,-31,-31,0,1,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,18,2,2,2,2,4,2,-38,48,48215,4821545384,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,8,2022,0,0,-49,1,-50,-50,2,7,1
27509,3,282209,1,1,1,1,34,1,6,1,1,2,2,6,2,2,1,-3,5,0,3,2,2,2,1,0,1,1,2,-6,-6,-6,-6,1,2,2,2,2,12,1208,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,3,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,2,96,1,1,1312047,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,1,10010001,2,19,190390001,2,19,190390001,2,28,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,20040001,9,2,1,2,2,-28,-28,-28,-28,16000,2,2,2,2,2,2,2,-31,-31,2,2,2,-32,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,5,2,2,2,2,4,2,-38,48,48215,4821545384,5,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,8,2022,0,0,-49,1,-50,-50,2,0,1
26709,3,262209,1,1,1,1,51,1,2,2,-2,2,2,3,2,1,1,-3,3,0,3,0,3,1,0,3,1,3,2,-6,-6,-6,-6,2,2,2,2,2,5,506,1,5,-11,-11,-11,-11,-11,-11,-11,17,17097,1709753559,15,6,1,-15,1,-17,524,6,2,2,2,2,2,2,2,2,6,4,50,2,1,561,1,2,3,2,2,1,1312047,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,2,20040001,2,19,190390001,2,28,280320001,2,1,5,2,-23,-23,-23,-23,-23,-23,2,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,20040001,18,2,1,3,1,11000,2,4,1,12000,2,1,2,2,2,2,2,-31,-31,2,1,2,-32,2,-33,0,-34,-34,-34,-34,17,17097,1709753559,7,2,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,18,5,2,2,2,4,2,-38,17,17097,1709753559,16,6,-40,-40,-40,-40,-40,-40,-40,-40,1,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,1,2007,0,0,-49,1,-50,-50,3,7,1
20409,3,212209,1,1,1,2,23,1,3,2,-2,2,2,6,2,1,2,1,3,0,3,0,3,2,1,1,0,0,-5,-5,-5,-5,-5,1,2,2,2,2,16,1608,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,6,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,2,1,1,1,1312047,5,2,-20,2,-21,-21,1,1,2,2,2,-22,-22,11,110150001,2,19,190390001,2,13,999999997,97,23,2,2,-23,-23,-23,-23,-23,-23,1,1,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,2,2,1,5,2,-28,-28,-28,-28,9000,2,1,1,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,4,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,9,2,2,2,2,4,2,-38,48,48215,4821545384,9,2,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,2,0,-43,-43,-43,-43,1,-46,-46,8,2022,0,0,-49,1,-50,-50,3,0,1
16409,3,162209,1,1,1,1,33,1,3,2,-2,2,2,6,2,1,1,-3,4,1,3,0,2,1,1,1,3,1,2,-6,-6,-6,-6,1,2,2,2,2,16,1626,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,1,611,2,1,1,2,1,2,2,2,2,8,6,500,4,2,111,1,2,2,96,1,1,1312047,4,2,-20,1,18000,2,2,2,2,2,2,-22,-22,26,260550001,2,28,280320001,2,28,280320001,2,24,2,2,-23,-23,-23,-23,-23,-23,2,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,4,2,1,3,1,18000,2,7,2,0,0,-30,2,2,2,2,2,-31,-31,3,2,1,2,2,-33,0,-34,-34,-34,-34,12,12086,1208645000,4,2,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,1,6,2,2,2,4,2,-38,12,12086,1208645000,2,6,1,922,10,5,350,2,3,236,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,3,2020,0,0,-49,1,-50,-50,3,1,1
15609,3,162209,1,1,1,1,43,1,6,1,1,2,2,6,2,1,1,-3,4,2,2,0,1,1,1,3,6,3,1,2,1,2,3,2,2,2,2,2,3,301,97,5,-11,-11,-11,-11,-11,-11,-11,13,13145,1314582132,6,6,1,-15,2,1,731,2,1,2,2,2,2,2,2,2,9,5,550,2,3,337,1,2,1,2,2,1,1312047,4,1,3,1,5500,2,2,2,2,2,2,-22,-22,3,999999999,99,30,999999997,97,21,999999997,97,10,2,2,-23,-23,-23,-23,-23,-23,1,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,1,2,1,3,1,5500,2,1,1,11500,2,1,2,2,2,2,2,-31,-31,0,1,1,1,2,-33,0,-34,-34,-34,-34,13,13145,1314582132,4,3,1,1,2,1,2,2,2,2,-37,-37,-37,2,2,2,2,15,5,1,1,1,2,2,-38,13,13145,1314582132,6,6,1,731,9,5,550,2,3,337,1,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,11,2017,0,0,-49,1,-50,-50,2,2,1
15009,3,142209,1,1,1,2,23,1,3,2,-2,2,2,6,2,6,2,3,3,1,2,0,2,2,0,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,501,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,1,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,1,2,96,1,1,1312047,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,7,70340001,2,5,50030001,2,3,999999997,97,20,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,1,2,2,-27,2,-28,-28,-28,-28,10000,2,1,2,2,2,2,2,-31,-31,2,2,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,4,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,48,48215,4821545384,6,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,8,2022,0,0,-49,1,-50,-50,3,0,1
11109,3,92209,1,1,1,1,27,1,3,2,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,5,0,-5,-5,-5,-5,-5,2,2,2,2,2,1,103,1,5,-11,-11,-11,-11,-11,-11,-11,48,48015,4801535984,2,6,1,-15,2,4,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,2,1,1312047,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,6,60090001,2,7,70120001,2,19,190390001,2,1,3,2,-23,-23,-23,-23,-23,-23,1,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,1,2,1,2,1,13000,2,4,3,13000,2,1,2,2,2,2,2,-31,-31,2,2,1,2,2,-33,0,-34,-34,-34,-34,48,48015,4801535984,3,2,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,9,5,2,2,2,4,2,-38,48,48015,4801535984,2,6,1,712,10,6,300,2,3,236,1,6,200,4,3,1,0,-43,-43,-43,-43,1,-46,-46,4,2020,0,0,-49,1,-50,-50,3,0,1
10909,3,92209,1,1,1,1,23,1,4,1,1,2,2,5,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,3,0,-5,-5,-5,-5,-5,2,2,2,2,2,18,1803,97,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,2,1,1312047,0,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,1,10010001,2,7,999999997,97,30,301150001,2,3,3,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,3,2,1,3,2,-28,-28,-28,-28,5000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,48,48215,4821545384,2,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,8,2022,0,0,-49,1,-50,-50,1,0,1
7709,3,72209,1,1,1,1,35,1,3,2,-2,2,2,6,2,1,1,-3,5,1,3,1,1,1,1,1,4,1,2,-6,-6,-6,-6,1,2,2,2,2,3,312,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,611,2,2,2,2,2,2,2,2,2,10,6,1000,4,3,111,1,1,1,96,1,1,1312047,0,2,-20,1,8000,4,1,2,2,2,2,-22,-22,19,190390001,2,1,10030001,2,19,190390001,2,2,3,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,1,2,1,1,2,2,2,2,2,5,280320001,3,2,1,3,1,8000,4,6,1,16500,4,1,1,2,2,2,2,-31,-31,2,2,1,2,2,-33,0,-34,-34,-34,-34,48,48309,9999999997,5,1,1,1,1,2,2,2,2,2,-37,-37,-37,2,2,2,2,5,2,2,2,2,4,2,-38,48,48309,9999999997,1,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,8,2022,0,0,-49,1,-50,-50,3,1,1
7309,3,72209,1,1,1,1,25,1,3,2,-2,2,2,2,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,1,0,-5,-5,-5,-5,-5,2,2,2,2,2,7,704,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,1,1,1312047,0,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,10,100230001,2,29,290180001,2,15,151090003,2,3,3,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,1,1,2,1,2,2,2,2,2,5,50250001,5,2,1,1,2,-28,-28,-28,-28,3500,4,2,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,2,2,2,2,1,1,2,2,-37,-37,-37,2,2,2,2,1,3,2,1,2,4,2,-38,48,48215,4821545384,3,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,1,-44,2021,2,2,1,-46,-46,8,2022,0,0,-49,1,-50,-50,3,0,1
6509,3,72209,1,1,1,1,26,1,3,2,-2,2,2,3,2,6,1,-3,7,3,4,0,3,1,1,0,1,3,1,1,1,2,2,1,2,2,2,2,13,1311,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,25,6,1,-15,2,3,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,2,1,1,1,1312047,3,2,-20,1,15000,2,2,2,2,2,2,-22,-22,19,190470001,2,19,190390001,2,19,190390001,2,21,2,2,-23,-23,-23,-23,-23,-23,1,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,3,2,1,2,1,15000,2,7,1,2000,4,2,2,2,2,2,2,-31,-31,2,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,4,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,48,48215,4821545384,8,2,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,8,2022,0,0,-49,1,-50,-50,3,0,1
2209,3,22209,1,1,1,1,33,1,6,1,1,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,5,0,-5,-5,-5,-5,-5,1,2,2,2,2,8,801,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,1,1,1312047,0,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,7,999999997,97,9,999999997,97,13,999999997,97,2,3,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,3,2,2,-27,1,8000,4,1,3,8000,4,2,2,2,2,2,2,-31,-31,0,1,1,1,2,-33,0,-34,-34,-34,-34,48,48309,9999999997,5,1,2,1,2,1,2,2,2,2,-37,-37,-37,2,2,2,2,7,2,2,2,2,4,2,-38,48,48309,9999999997,7,2,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,2,1,-44,2018,2,2,2,1,-48,7,2022,1,0,-49,1,-50,-50,2,0,1
1309,3,22209,1,1,1,1,32,1,3,2,-2,2,2,6,2,1,2,2,3,0,1,2,2,2,1,0,1,0,-5,-5,-5,-5,-5,2,2,2,2,2,16,1613,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20,6,2,5,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,2,2,1,1312047,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,1,10010001,2,2,20040187,2,2,20010001,2,15,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,20030001,3,2,1,8,2,-28,-28,-28,-28,25000,1,2,2,2,2,2,2,-31,-31,2,2,2,-32,2,-33,0,-34,-34,-34,-34,6,6037,603706308,2,4,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,9,5,2,2,2,4,2,-38,6,6037,603706308,3,6,1,721,8,6,5000,2,4,332,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,5,2020,0,0,-49,1,-50,-50,3,0,1
39808,3,312208,1,1,1,1,20,1,6,1,1,2,2,6,2,6,2,2,2,0,2,0,1,1,1,0,0,0,-5,-5,-5,-5,-5,1,2,2,2,2,7,719,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,933,1,2,2,2,2,2,2,2,2,8,6,2000,4,3,488,1,2,1,2,1,1,1705015,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,19,190390001,2,2,20030001,2,2,20030001,2,12,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,1,2,2,6,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,20030001,2,2,1,6,2,-28,-28,-28,-28,18000,2,2,1,2,2,2,2,-31,-31,2,4,2,-32,2,-33,0,-34,-34,-34,-34,48,48309,9999999997,6,4,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,9,2,2,2,2,4,2,-38,48,48309,9999999997,9,2,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,8,2022,0,0,-49,1,-50,-50,2,7,1
39708,3,312208,1,1,1,1,33,1,2,2,-2,2,2,6,2,6,1,-3,4,0,3,3,2,2,1,0,3,1,2,-6,-6,-6,-6,1,2,2,2,2,7,707,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,1,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,1,96,1,1,1705015,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,7,999999997,97,1,10010001,2,1,10010001,2,16,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,1,2,6,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,2,2,1,6,2,-28,-28,-28,-28,10000,4,2,2,2,2,2,2,-31,-31,2,2,1,1,2,-33,0,-34,-34,-34,-34,6,6037,9999999997,3,4,5,1,1,1,1,1,1,3,-37,-37,-37,1,1,1,2,20,2,2,2,2,4,2,-38,48,48309,9999999997,2,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,3,0,1
39008,3,312208,1,1,1,1,38,1,2,1,1,2,2,6,2,1,1,-3,3,1,2,0,1,1,1,1,5,1,2,-6,-6,-6,-6,1,2,2,2,2,8,801,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,931,2,2,2,2,2,2,2,2,2,10,6,2500,4,4,485,2,2,1,2,1,1,1705015,0,2,-20,1,9000,4,1,1,2,2,2,-22,-22,12,120500001,2,2,20040381,2,10,100120001,2,3,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280330282,6,2,1,5,1,9000,4,1,1,9000,4,1,1,2,2,2,2,-31,-31,0,1,2,-32,2,-33,0,-34,-34,-34,-34,48,48083,4808315916,6,1,3,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,3,2,2,2,2,4,2,-38,48,48083,4808315916,6,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,1,7,1
36708,3,292208,1,1,1,2,31,1,3,3,-2,2,2,3,2,1,2,1,3,1,2,0,2,2,1,3,1,3,1,1,2,-7,2,1,2,2,2,2,4,412,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,22,6,2,8,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,3,1,2,1,1705015,4,2,-20,1,18000,2,2,2,2,2,2,-22,-22,19,190390001,2,1,10010001,2,19,190390001,2,11,2,2,-23,-23,-23,-23,-23,-23,2,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,2,2,1,3,1,18000,2,4,1,0,0,-30,2,2,2,2,2,-31,-31,3,4,1,2,2,-33,0,-34,-34,-34,-34,36,36021,3602135969,3,2,3,1,1,1,1,2,2,3,-37,-37,-37,2,2,2,2,3,5,2,2,2,4,2,-38,36,36021,3602135969,6,6,1,521,8,6,20,2,1,812,1,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,2,2016,0,0,-49,1,-50,-50,4,0,1
34508,3,262208,1,1,1,1,54,1,6,1,1,2,2,6,2,1,1,-3,4,1,3,0,2,1,0,1,5,1,2,-6,-6,-6,-6,1,2,2,1,2,18,1804,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,1,1,1705015,0,2,-20,1,5000,2,1,1,2,2,2,-22,-22,25,999999997,97,7,999999997,97,20,999999997,97,1,5,2,-23,-23,-23,-23,-23,-23,1,1,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,1,2,1,3,1,5000,2,1,1,5000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,1,0,-35,-35,0,48,48309,9999999997,5,1,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,1,3,2,1,2,4,2,-38,48,48309,9999999997,5,1,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,2,0,1
32108,3,262208,1,1,1,2,39,1,3,2,-2,2,2,6,2,5,2,1,4,1,3,0,2,2,0,3,1,1,2,-6,-6,-6,-6,1,2,2,2,2,14,1411,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,6,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,3,1,1,1,1705015,5,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,4,999999997,97,7,999999997,97,2,20020001,2,12,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,4,2,1,6,2,-28,-28,-28,-28,0,0,-30,2,2,2,2,2,-31,-31,2,4,1,2,2,-33,0,-34,-34,-34,-34,48,48309,9999999997,6,1,4,1,1,1,1,1,1,3,-37,-37,-37,1,2,2,2,22,2,2,2,2,4,2,-38,48,48309,9999999997,4,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,6,2022,0,0,-49,1,-50,-50,3,0,1
31108,3,242208,1,1,1,1,29,1,3,3,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,6,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,502,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,1,1,1705015,0,2,-20,1,13000,4,1,2,2,2,2,-22,-22,1,999999997,97,5,999999997,97,9,999999997,97,2,3,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,7,2,1,3,1,15000,4,6,1,15000,4,2,1,1,2,2,2,-31,-31,2,1,1,1,2,-33,0,-34,-34,-34,-34,48,48309,9999999997,5,1,1,1,2,1,1,2,2,2,-37,-37,-37,2,2,2,2,7,2,2,2,2,4,2,-38,48,48309,9999999997,7,2,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,1,0,-43,-43,-43,-43,0,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,4,0,1
29008,3,222208,1,1,1,1,33,1,3,1,1,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,0,0,6,0,-5,-5,-5,-5,-5,1,2,2,1,2,5,502,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,2,1,1705015,0,2,-20,1,1800,2,1,1,2,2,2,-22,-22,1,10030001,2,7,999999997,97,4,999999997,97,3,3,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,3,2,1,3,1,1800,2,1,1,2000,2,1,2,2,2,2,2,-31,-31,0,2,1,2,2,-33,0,-34,-34,-34,-34,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,1,0,1
