folio,trim,unidad,ciudad,punto,turno,sexo,edad,pasmex,p1a,p1n,p2,p3,p3_1,p4,p4_1,p5,p6,p6_1,p7,p7_1_1,p7_1_2,p7_1_3,p7_2,p7_3,p7_4_1,p7_4_2,p7_4_3,p7_4_4,p7_5,p7_5_1,p7_5_2,p7_5_2_1,p8,p9_1,p9_2,p9_3,p9_4,p10p,p10_1d,p10_1m,p10_1u,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p13_11,p13_12,p13_13_1,p13_13_2,p13_14,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_0_1,p18_0_2,p18_0_3,p18_0_4,p18_0_5,p18_1,p18_2,p19_1e,p19_1l,p19_1u,p19_2e,p19_2l,p19_2u,p20e,p20l,p20u,p21c,p21t,p22,p22_1e,p22_1m,p22_1l,p22_1u,p22_3,p22_4,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24_0_1,p24_0_2,p24_0_3,p24_0_4,p24_1,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28c,p28u,p28_1,p29_0_1,p29_0_2,p29_0_3,p29_0_4,p29_0_5,p29_1,p29_2,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p34,p35es,p35cn,p35cd,p35_1,p35_1_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_2,p35_2_3_1,p35_2_3_2,p35_2_3_3,p35_3_1,p35_3_2,p35_3_3,p35_3_4,p35_4c,p35_4t,p35_5,p35_6,p35_7,p35_8,p35_9,p35_9_1,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p38_5,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p50_1,nivel,oficio_res,filtro,estrato,upm,ponfin3
6009,3,82209,1,1,1,2,28,1,3,2,-2,2,2,6,2,6,2,2,6,1,4,1,2,2,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,1,22,2205,98,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,1,421,1,2,2,2,2,2,2,2,2,10,7,2500,3,4,461,3,2,2,3,1,1,1217001,0,2,-20,1,35000,3,1,2,2,2,2,-22,-22,99,999999999,99,99,999999999,99,99,999999999,99,40,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,10,2,1,3,1,35000,3,4,2,45000,3,1,1,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,4,1,3,1,2,2,1,1,1,2,-37,-37,-37,2,2,2,2,15,2,2,1,2,4,2,-38,99,99999,9999999999,15,2,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,2,0,-43,-43,-43,-43,1,-46,-46,8,2022,0,0,-49,1,-50,-50,3,4,1,1011,1011082209,103.62391916708
5609,3,82209,1,1,1,1,31,1,6,1,1,2,2,6,2,6,1,-3,7,0,7,0,6,1,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,1,8,802,99,1,8,802,99,-13,-13,-13,-13,-13,-13,-13,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,2,1,2,1,1312047,3,2,-20,1,100000,3,2,2,2,2,2,-22,-22,21,999999999,99,15,999999999,99,26,999999999,99,30,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,269999999,3,2,1,3,1,100000,3,5,2,100000,3,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,4,99999,9999999999,5,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,4,99999,9999999999,6,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,8,2022,0,0,-49,2,2,2,2,0,1,1011,1011082209,68.2837570101968
5509,3,82209,1,1,1,1,22,1,3,2,-2,2,2,6,2,6,2,2,5,1,4,0,2,2,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,1,2,202,99,1,2,202,99,-13,-13,-13,-13,-13,-13,-13,777,7,2,5,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,2,2,1,96,2,1,1312047,3,2,-20,2,-21,-21,1,1,2,2,2,-22,-22,7,999999999,99,99,999999999,99,28,999999999,99,35,2,1,28,99999,999999999,99,963,811,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,289999999,10,2,1,5,2,-28,-28,-28,-28,5000,3,2,1,1,2,2,2,-31,-31,0,4,1,1,2,-33,3,0,-35,-35,0,48,99999,9999999999,5,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,8,2,2,2,2,4,2,-38,48,99999,9999999999,8,2,2,-41,-41,-41,-41,-41,-41,-41,2,99,99999,99,99,1,0,-43,-43,-43,-43,1,-46,-46,8,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011082209,68.2837570101968
6109,3,82209,1,1,1,1,24,1,6,1,1,2,2,6,2,6,1,-3,3,2,1,0,0,1,1,0,1,0,-5,-5,-5,-5,-5,2,2,2,2,1,20,2001,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,1,421,1,2,2,2,1,2,2,2,2,10,6,1000,3,4,999,2,2,2,96,1,1,1705099,0,2,-20,1,3000,2,1,1,1,2,2,6,2,7,999999998,98,22,999999998,98,99,999999999,99,1,6,1,19,19039,190390001,2,263,811,2,1,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,14,2,1,6,1,3000,2,4,2,5000,2,1,1,1,1,2,2,6,2,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,4,4,1,2,1,1,1,1,2,-37,-37,-37,1,2,2,2,10,2,2,1,2,4,2,-38,48,48215,4821545384,10,2,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,2,0,-43,-43,-43,-43,1,-46,-46,7,2021,0,0,-49,1,-50,-50,2,4,1,1011,1011082209,68.2837570101968
10608,3,92208,1,1,1,1,18,1,3,2,-2,2,2,6,2,6,1,-3,10,1,6,3,10,2,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,1,10,1001,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,421,1,1,1,2,2,1,2,2,2,99,7,3000,3,5,468,2,2,6,96,2,1,1305024,5,2,-20,1,13000,2,1,1,2,2,2,-22,-22,28,280220001,2,99,999999999,99,99,999999999,99,4,5,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,1,5,1,8,1,13000,2,6,2,13000,2,2,1,1,2,2,2,-31,-31,0,9,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,4,4,3,1,1,2,2,1,1,2,-37,-37,-37,2,2,2,2,9,2,2,2,2,4,2,-38,99,99999,9999999999,999,99,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,5,2022,0,0,-49,1,-50,-50,3,4,1,1011,1011092208,52.2439483165264
10808,3,92208,1,1,1,1,28,1,3,2,-2,2,2,6,2,6,2,2,6,2,3,1,2,2,1,1,1,0,-5,-5,-5,-5,-5,2,2,2,2,1,11,1101,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,2,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,2,2,1,2,1,1,1312047,3,2,-20,1,999999,99,1,1,2,2,2,-22,-22,99,999999999,99,99,999999999,99,99,999999999,99,25,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,999999999,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,3,0,1,1011,1011092208,52.2439483165264
10708,3,92208,1,1,1,1,33,1,2,3,-2,2,2,6,2,6,2,2,4,0,4,0,1,2,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,1,17,1706,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,721,2,2,2,2,2,2,2,2,2,8,6,3000,3,5,238,3,2,1,6,2,1,1312047,0,2,-20,2,-21,-21,1,1,2,2,2,-22,-22,99,999999999,99,99,999999999,99,99,999999999,99,15,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,1,3,1,1,2,-28,-28,-28,-28,999999,99,99,1,1,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,4,1,3,1,1,1,2,2,1,2,-37,-37,-37,2,2,2,2,7,2,2,1,2,4,2,-38,99,99999,9999999999,999,99,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,4,2,1,1011,1011092208,52.2439483165264
11308,3,92208,1,1,1,2,26,1,4,4,-2,2,2,6,2,6,2,2,7,3,4,0,4,2,1,0,1,0,-5,-5,-5,-5,-5,2,2,2,2,1,1,101,99,1,1,101,99,-13,-13,-13,-13,-13,-13,-13,777,7,2,5,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,3,2,1,96,2,1,9999997,3,2,-20,2,-21,-21,2,1,2,2,1,-22,-22,7,999999997,97,19,190390001,2,19,190390001,2,30,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,1,6,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,999999997,15,2,1,5,2,-28,-28,-28,-28,999998,98,98,2,2,2,2,2,-31,-31,0,2,2,-32,2,-33,1,0,-35,-35,1,48,99997,9999999997,4,1,5,1,2,2,2,1,1,1,1,1,1,2,2,2,2,8,2,2,2,2,4,2,-38,48,99997,9999999997,8,2,2,-41,-41,-41,-41,-41,-41,-41,3,98,99998,98,98,1,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,5,0,1,1011,1011092208,79.2827301009875
11208,3,92208,1,1,1,1,18,1,6,1,1,1,1,6,2,6,2,2,5,1,4,0,2,2,1,0,1,0,-5,-5,-5,-5,-5,2,2,2,2,1,14,1420,2,1,14,1420,2,-13,-13,-13,-13,-13,-13,-13,777,7,2,1,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,2,2,1,96,2,1,9999997,3,2,-20,1,25000,3,2,2,2,2,2,-22,-22,28,280320001,2,99,999999999,99,28,280320001,2,20,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,1,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,10,2,1,5,2,-28,-28,-28,-28,999998,98,98,2,2,2,2,2,-31,-31,0,2,2,-32,2,-33,0,-34,-34,-34,-34,48,99997,9999999997,4,1,2,2,2,2,2,1,1,3,-37,-37,-37,2,2,2,2,5,2,2,2,2,4,2,-38,98,99998,9999999998,998,98,2,-41,-41,-41,-41,-41,-41,-41,3,98,99998,98,98,1,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,2,0,1,1011,1011092208,52.2439483165264
11408,3,92208,1,1,1,1,45,1,3,2,-2,2,2,6,2,6,1,-3,4,0,4,0,2,1,1,0,1,0,-5,-5,-5,-5,-5,2,2,2,2,1,3,301,99,1,3,301,99,-13,-13,-13,-13,-13,-13,-13,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,2,1,9999999,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,7,999999997,97,26,260300001,2,19,190390001,2,30,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,289999999,1,3,1,5,2,-28,-28,-28,-28,999998,98,99,2,2,2,2,2,-31,-31,0,2,2,-32,2,-33,0,-34,-34,-34,-34,48,48307,4830709916,4,1,3,1,2,2,2,2,1,3,-37,-37,-37,2,2,2,2,1,3,2,2,2,4,2,-38,48,48307,9999999998,1,3,2,-41,-41,-41,-41,-41,-41,-41,3,98,99998,98,98,2,0,-43,-43,-43,-43,2,1,-48,7,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011092208,52.2439483165264
8509,3,92209,1,1,1,2,26,1,5,4,-2,2,2,3,2,6,2,2,3,0,3,0,1,1,1,0,1,0,-5,-5,-5,-5,-5,2,2,2,2,1,18,1804,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,1,311,1,2,2,2,1,1,2,2,2,10,5,3500,3,5,811,2,1,1,2,1,1,1217001,6,2,-20,1,999997,97,1,1,2,2,2,-22,-22,7,70270001,2,30,999999999,99,99,999999999,99,3,5,2,-23,-23,-23,-23,-23,-23,2,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280220001,1,5,1,3,1,999997,97,4,2,999997,97,97,1,1,2,2,2,-31,-31,0,1,2,-32,2,-33,0,-34,-34,-34,-34,48,48061,4806110768,4,4,3,1,2,1,1,1,1,2,-37,-37,-37,2,2,2,2,3,2,2,1,2,4,2,-38,48,48061,4806110768,3,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,5,2022,0,0,-49,1,-50,-50,5,8,1,1011,1011092209,36.6276940232632
8309,3,92209,1,1,1,1,33,1,2,3,-2,2,2,6,2,1,1,-3,4,2,2,0,1,1,3,1,3,1,2,-6,-6,-6,-6,2,2,2,2,1,18,1805,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,281,1,2,2,2,2,1,2,2,2,10,5,3200,3,5,621,2,2,1,2,1,1,1217001,0,2,-20,1,14000,2,1,1,1,2,2,6,2,7,999999997,97,30,999999997,97,21,999999997,97,16,2,2,-23,-23,-23,-23,-23,-23,2,2,2,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280220001,10,2,1,3,1,14000,2,6,2,19000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,97,99997,9999999997,4,4,2,1,2,2,1,1,1,2,-37,-37,-37,2,2,2,2,3,2,2,1,2,4,2,-38,97,99997,9999999997,3,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,8,2022,0,0,-49,1,-50,-50,4,8,1,1011,1011092209,24.136093081904
8909,3,92209,1,1,1,1,20,1,3,3,-2,2,2,2,2,6,2,2,6,1,5,0,3,2,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,1,1,101,1,1,1,101,1,-13,-13,-13,-13,-13,-13,-13,777,7,2,5,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,2,2,1,96,2,1,1312047,3,2,-20,1,100000,3,2,2,2,2,2,-22,-22,7,999999999,99,99,999999999,99,2,999999999,99,20,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,269999999,3,2,1,3,1,100000,3,6,2,100000,3,1,2,2,2,2,2,-31,-31,0,4,1,1,2,-33,0,-34,-34,-34,-34,4,99999,9999999999,4,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,8,2,2,2,2,4,2,-38,4,99999,9999999999,8,2,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,8,2022,0,0,-49,1,-50,-50,4,0,1,1011,1011092209,24.136093081904
8809,3,92209,1,1,1,2,19,1,3,3,-2,2,2,2,2,6,2,2,3,0,3,0,2,2,1,0,0,0,-5,-5,-5,-5,-5,1,2,2,2,1,1,101,2,1,1,101,2,-13,-13,-13,-13,-13,-13,-13,777,7,1,-15,1,-17,511,1,1,2,1,1,2,2,2,2,8,6,3500,3,5,722,2,2,2,96,2,1,1312047,3,2,-20,2,-21,-21,1,1,2,2,2,-22,-22,7,70270001,2,28,280320001,2,28,280320001,2,35,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,1,6,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,289999999,5,2,1,5,2,-28,-28,-28,-28,5000,3,1,1,1,1,2,2,6,2,0,2,2,-32,2,-33,2,0,-35,-35,0,48,48215,4821545384,5,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,8,2,2,2,2,4,2,-38,48,48215,4821545384,8,2,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,2,1,-48,8,2022,1,1,1,1,-50,-50,4,7,1,1011,1011092209,36.6276940232632
8409,3,92209,1,1,1,1,20,1,2,3,-2,2,2,6,2,6,2,2,6,1,5,0,3,2,5,0,1,0,-5,-5,-5,-5,-5,2,2,2,2,1,9,921,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,1,531,1,2,2,2,2,2,2,2,2,7,6,1600,3,5,326,2,2,2,96,1,1,1312047,3,2,-20,1,999997,97,2,2,2,2,2,-22,-22,21,999999997,97,24,240130001,2,21,999999997,97,20,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,2,3,1,3,1,999997,97,97,2,999997,97,97,1,1,2,2,2,-31,-31,0,1,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,4,4,5,2,2,1,1,1,1,2,-37,-37,-37,1,2,2,2,1,3,2,1,2,4,2,-38,48,48215,4821545384,1,3,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,8,2022,0,0,-49,1,-50,-50,4,7,1,1011,1011092209,24.136093081904
8009,3,92209,1,1,1,1,18,1,5,1,1,1,1,6,2,6,1,-3,6,1,2,0,6,1,1,0,1,0,-5,-5,-5,-5,-5,2,2,2,2,1,7,701,1,1,7,701,1,-13,-13,-13,-13,-13,-13,-13,777,7,1,-15,2,3,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,1,1,1312047,3,2,-20,1,34000,3,1,1,2,2,2,-22,-22,15,150540038,2,99,999999999,99,15,999999999,99,1,5,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280220001,15,2,1,4,1,34000,3,1,1,34900,3,2,1,1,2,2,2,-31,-31,2,1,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,3,1,5,1,2,2,2,1,1,2,-37,-37,-37,1,1,2,2,3,2,2,1,2,2,1,4,48,48061,4806110768,3,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,8,2022,0,0,-49,1,-50,-50,1,0,1,1011,1011092209,24.136093081904
13908,3,112208,1,1,1,1,33,1,5,1,1,1,1,3,2,1,1,-3,8,3,4,1,4,1,1,1,1,1,3,-6,-6,-6,-6,2,2,2,2,1,10,1014,99,1,1,101,2,-13,-13,-13,-13,-13,-13,-13,10,6,1,-15,1,-17,834,2,2,2,2,2,2,2,2,2,10,4,3500,3,5,484,3,1,2,96,1,1,1217001,3,2,-20,2,-21,-21,2,1,2,2,1,-22,-22,7,999999999,99,99,999999999,99,28,999999999,99,30,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,1,2,2,6,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,10,2,1,5,2,-28,-28,-28,-28,0,0,-30,2,1,2,2,2,-31,-31,0,2,2,-32,2,-33,0,-34,-34,-34,-34,97,99997,9999999997,3,1,2,2,2,2,1,1,1,3,-37,-37,-37,2,2,2,2,8,2,2,2,2,4,2,-38,48,99999,9999999999,8,2,2,-41,-41,-41,-41,-41,-41,-41,99,99,99999,99,99,2,0,-43,-43,-43,-43,0,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,1,7,1,1011,1011112208,132.442991784878
13308,3,112208,1,1,1,1,28,1,3,2,-2,2,2,6,2,6,2,2,6,2,3,1,2,2,1,1,1,0,-5,-5,-5,-5,-5,1,2,2,2,1,2,201,98,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,2,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,2,2,1,2,1,1,1312047,0,2,-20,2,-21,-21,1,1,2,2,2,-22,-22,99,999999999,99,99,999999999,99,99,999999999,99,30,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,10,2,1,1,2,-28,-28,-28,-28,0,0,-30,1,1,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,99,99999,9999999999,4,4,3,1,2,2,2,1,1,2,-37,-37,-37,2,2,2,2,5,2,2,1,2,4,2,-38,99,99999,9999999999,999,99,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,2,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011112208,132.442991784878
13108,3,112208,1,1,1,1,32,1,2,3,-2,2,2,2,2,5,1,-3,6,2,4,0,1,1,1,1,1,1,2,-6,-6,-6,-6,1,2,2,2,1,1,101,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,312,1,2,2,2,2,2,2,2,2,10,7,3200,3,5,999,2,2,1,4,2,1,1312047,0,2,-20,2,-21,-21,1,1,2,2,2,-22,-22,99,999999999,99,99,999999999,99,99,999999999,99,999,99,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,4,8,1,1011,1011112208,132.442991784878
13708,3,112208,1,1,1,2,23,1,2,3,-2,2,2,3,2,6,2,2,2,0,2,0,1,2,1,0,0,0,-5,-5,-5,-5,-5,2,2,2,2,1,20,2006,99,1,1,101,2,-13,-13,-13,-13,-13,-13,-13,15,6,2,5,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,2,2,1,4,1,1,1705016,3,2,-20,1,150000,3,2,2,2,2,2,-22,-22,7,999999997,97,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,-998,4,0,1,1011,1011112208,200.988675431451
15008,3,122208,1,1,1,1,40,1,2,3,-2,2,2,6,2,5,1,-3,6,2,4,0,3,1,1,1,1,1,2,-6,-6,-6,-6,2,2,2,2,1,1,101,2,1,1,101,2,-13,-13,-13,-13,-13,-13,-13,777,7,1,-15,2,8,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,3,2,1,96,1,1,1312047,3,2,-20,1,50000,3,2,2,2,2,2,-22,-22,7,999999998,98,28,280320001,2,28,280320001,2,30,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,5,2,1,3,1,50000,3,4,1,50000,3,1,2,1,2,2,2,-31,-31,0,2,2,-32,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,2,2,2,2,1,1,1,2,-37,-37,-37,2,2,2,2,10,2,2,2,2,4,2,-38,97,99997,9999999997,997,97,98,998,98,98,99998,98,98,998,3,98,99998,98,98,2,0,-43,-43,-43,-43,1,-46,-46,7,2022,0,0,-49,1,-50,-50,4,0,1,1011,1011122208,115.486622594427
