folio,unidad,ciudad,trim,punto,turno,sexo,edad,pasmex,p1a,p1n,p2,p3,p3_1,p4,p4_1,p5,p6,p6_1,p7,p7_1_1,p7_1_2,p7_1_3,p7_2,p7_3,p7_4_1,p7_4_2,p7_4_3,p7_4_4,p7_5,p7_5_1,p7_5_2,p7_5_2_1,p8,p9_1,p9_2,p9_3,p9_4,p10p,p10_1d,p10_1m,p10_1u,p11p,p11_1d,p11_1m,p11_1u,p11_2e,p11_2m,p11_2l,p11_2u,p11_3es,p11_3cn,p11_3cd,p12c,p12t,p13,p13_1,p13_2,p13_2_1,p13_4,p13_5,p13_6_1,p13_6_2,p13_6_3,p13_6_4,p13_6_5,p13_6_6,p13_6_7,p13_6_8,p13_7,p13_8,p13_9c,p13_9u,p13_9t,p13_10,p13_11,p13_12,p13_13_1,p13_13_2,p13_14,p14,p14_1,p15,p16,p16_1,p17,p17_1c,p17_1u,p18_0_1,p18_0_2,p18_0_3,p18_0_4,p18_0_5,p18_1,p18_2,p19_1e,p19_1l,p19_1u,p19_2e,p19_2l,p19_2u,p20e,p20l,p20u,p21c,p21t,p22,p22_1e,p22_1m,p22_1l,p22_1u,p22_3,p22_4,p23_1,p23_2,p23_3,p23_4,p23_5,p23_6,p24_0_1,p24_0_2,p24_0_3,p24_0_4,p24_1,p25,p25_1_1,p25_1_2,p25_1_3,p25_1_4,p25_1_5,p25_1_6,p25_1_7,p25_1_8,p25_2,p26,p26_1c,p26_1t,p26_2,p26_3,p27,p27_1c,p27_1u,p27_1_1,p27_2,p28c,p28u,p28_1,p29_0_1,p29_0_2,p29_0_3,p29_0_4,p29_0_5,p29_1,p29_2,p30,p31,p31_1,p31_2,p32,p32_1,p33,p33_1,p33_1_1,p33_1_2,p34,p35es,p35cn,p35cd,p35_1,p35_1_1,p35_2,p35_2_1_1,p35_2_1_2,p35_2_1_3,p35_2_1_4,p35_2_1_5,p35_2_1_6,p35_2_2,p35_2_3_1,p35_2_3_2,p35_2_3_3,p35_3_1,p35_3_2,p35_3_3,p35_3_4,p35_4c,p35_4t,p35_5,p35_6,p35_7,p35_8,p35_9,p35_9_1,p36es,p36cn,p36cd,p37c,p37t,p38,p38_2,p38_2_1,p38_2_2,p38_3c,p38_3u,p38_3t,p38_4,p38_5,p39,p39_1,p39_2_1,p39_2_2,p40,p41,p42,p43,p43_1,p43_2,p44,p44_1,p45,p46m,p46a,p47,p48,p48_1,p49,p50,p50_1,nivel,oficio_res,filtro,estrato,upm,ponfin3
21410,212210,1,4,1,1,2,23,1,3,2,-2,2,2,6,2,6,2,2,2,0,3,0,2,2,1,0,0,0,-5,-5,-5,-5,-5,2,2,2,2,2,1,107,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,5,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,3,96,2,1,1215013,3,2,-20,2,-21,-21,1,1,2,2,2,-22,-22,13,130030001,2,10,999999997,97,26,260020001,2,13,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,1,2,1,4,2,-28,-28,-28,-28,2000,2,1,2,2,2,2,2,-31,-31,2,8,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,4,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,7,2,2,2,2,4,2,-38,48,48215,4821545384,7,2,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011212210,6.83030302733333
21510,212210,1,4,1,1,1,45,1,4,1,1,2,2,6,2,5,1,-3,5,3,2,0,1,1,1,1,1,1,2,-6,-6,-6,-6,1,2,2,2,2,10,1006,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,611,2,1,2,2,2,2,2,2,2,7,6,500,4,2,111,1,2,2,96,1,1,1217001,3,2,-20,2,-21,-21,1,1,2,2,2,-22,-22,3,30030001,2,8,80360001,2,19,190390001,2,15,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,2,2,1,7,2,-28,-28,-28,-28,999999,99,1,1,1,2,2,2,-31,-31,1,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,7,4,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,5,2,2,2,2,4,2,-38,48,48215,4821545384,5,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,1,1,1,1011,1011212210,6.83030302733333
21610,212210,1,4,1,1,2,26,1,6,1,1,2,2,6,2,6,1,-3,3,2,1,0,0,1,1,0,1,1,2,-6,-6,-6,-6,2,2,2,2,2,5,512,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4,6,1,-15,1,-17,511,1,1,2,2,2,2,2,2,2,11,5,350,4,2,999,1,2,1,96,1,1,1217001,3,2,-20,2,-21,-21,1,1,2,2,2,-22,-22,7,999999997,97,21,999999997,97,7,70060038,1,14,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280330282,1,2,2,-27,2,-28,-28,-28,-28,1500,2,1,1,1,2,2,2,-31,-31,0,2,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,5,1,1,1,1,1,1,2,-37,-37,-37,1,1,1,2,9,2,2,2,2,4,2,-38,48,48215,4821545384,9,2,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,9,2022,0,0,-49,1,-50,-50,2,7,1,1011,1011212210,6.83030302733333
21710,212210,1,4,1,1,2,32,1,3,2,-2,2,2,6,2,1,2,1,5,3,1,1,3,2,1,3,1,1,2,-6,-6,-6,-6,2,2,1,2,2,6,601,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,3,2,3,96,1,1,1215013,3,2,-20,2,-21,-21,1,1,2,2,2,-22,-22,9,90060001,2,21,210740029,2,14,140940001,2,15,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,4,2,1,2,2,-28,-28,-28,-28,999999,99,1,2,2,2,2,2,-31,-31,2,4,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,2,4,3,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,4,2,2,2,2,4,2,-38,48,48215,4821545384,4,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,9,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011212210,6.83030302733333
23410,242210,1,4,1,1,1,59,1,3,2,-2,2,2,6,2,1,1,-3,3,1,2,0,0,2,1,3,5,3,1,1,1,2,3,1,2,1,2,2,17,1707,97,5,-11,-11,-11,-11,-11,-11,-11,13,13055,1305574376,8,6,1,-15,2,4,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,2,1,1705099,0,2,-20,1,99999,99,1,1,2,2,2,-22,-22,99,999999999,99,99,999999999,99,99,999999999,99,20,2,2,-23,-23,-23,-23,-23,-23,1,2,1,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,20020001,5,2,1,3,1,999999,99,7,1,999999,99,1,1,1,2,2,2,-31,-31,0,2,1,2,2,-33,0,-34,-34,-34,-34,13,13111,1311108928,3,3,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,12,5,2,2,2,4,2,-38,13,13011,1301132860,8,6,1,731,9,5,3500,2,3,337,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,5,2006,0,0,-49,1,-50,-50,3,0,1,1011,1011242210,14.009090903
23610,242210,1,4,1,1,1,54,1,3,2,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,5,0,-5,-5,-5,-5,-5,1,2,1,2,2,16,1609,97,5,-11,-11,-11,-11,-11,-11,-11,22,22041,2204182495,3,6,2,4,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,2,2,1,96,2,1,1217001,1,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,4,999999997,97,6,999999997,97,10,999999998,98,15,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,5,2,1,3,99,999999,99,6,1,999999,99,99,2,2,2,2,2,-31,-31,0,2,2,-32,2,-33,0,-34,-34,-34,-34,22,22041,2204182495,3,2,2,1,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,2,6,2,2,2,4,2,-38,22,22041,2204182495,10,6,1,712,10,6,2500,2,4,236,1,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,3,2010,0,0,-49,1,-50,-50,3,0,1,1011,1011242210,14.009090903
23810,242210,1,4,1,1,1,58,1,3,2,-2,2,2,6,2,6,1,-3,6,2,2,2,3,1,1,3,5,3,1,1,1,2,3,2,2,2,2,2,8,801,97,5,-11,-11,-11,-11,-11,-11,-11,48,48089,4808916168,10,6,1,-15,2,4,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,2,1,1217001,0,2,-20,1,7500,2,1,1,2,2,2,-22,-22,7,70400001,2,12,120480001,2,11,110140001,2,20,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,3,2,1,3,1,7500,2,6,1,15000,2,1,2,2,2,2,2,-31,-31,0,2,1,2,2,-33,0,-34,-34,-34,-34,48,48057,4805758568,3,3,1,1,1,2,1,2,2,2,-37,-37,-37,2,2,2,2,8,5,2,1,2,4,2,-38,48,48057,4805758568,10,6,1,713,10,6,5000,2,4,238,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,1,2013,0,0,-49,1,-50,-50,3,0,1,1011,1011242210,14.009090903
23910,242210,1,4,1,1,1,42,1,3,2,-2,2,2,6,2,6,1,-3,3,1,2,0,0,1,0,3,5,3,1,1,1,2,3,2,2,2,2,2,10,1006,97,5,-11,-11,-11,-11,-11,-11,-11,12,12051,1205137225,6,6,1,-15,2,4,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,3,2,1,1215013,3,2,-20,1,14000,2,1,1,2,2,2,-22,-22,3,30010001,2,22,220140001,2,26,260300343,2,15,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280330282,6,2,1,3,1,11000,2,4,1,11000,2,1,1,1,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,12,12031,1203135000,4,3,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,1,6,2,2,2,4,2,-38,12,12031,1203135000,6,6,1,524,10,6,3500,2,3,812,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,11,2017,0,0,-49,1,-50,-50,3,0,1,1011,1011242210,14.009090903
24010,242210,1,4,1,1,1,23,1,3,2,-2,2,2,3,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,5,0,-5,-5,-5,-5,-5,1,2,2,2,2,4,405,97,5,-11,-11,-11,-11,-11,-11,-11,48,48225,4822538884,3,6,1,-15,2,4,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,2,1,1705099,3,2,-20,1,10000,2,1,1,2,2,2,-22,-22,14,140220001,2,8,80400001,2,19,190390001,2,10,2,2,-23,-23,-23,-23,-23,-23,2,2,1,1,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,5,2,1,3,1,10000,2,6,1,10000,2,1,1,1,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48225,4822538884,3,2,2,1,1,1,1,1,2,2,-37,-37,-37,2,2,2,2,5,5,2,1,2,4,2,-38,48,48225,4822538884,3,6,1,712,8,6,0,0,0,236,2,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,4,2019,0,0,-49,1,-50,-50,3,0,1,1011,1011242210,14.009090903
24111,182211,1,4,1,1,1,34,1,3,3,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,3,0,5,0,-5,-5,-5,-5,-5,1,2,2,1,2,15,1503,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,1,1,1215013,0,2,-20,1,12000,2,1,1,2,2,2,-22,-22,3,30080753,2,12,120110001,2,19,190050001,2,25,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,13,2,1,3,1,12000,2,7,1,12000,2,2,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,3,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,1,5,1,1,1,4,2,-38,48,48215,4821545384,6,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,9,2022,0,0,-49,1,-50,-50,4,0,1,1011,1011182211,15.2244318115625
24311,182211,1,4,1,1,1,29,1,3,2,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,5,0,5,0,-5,-5,-5,-5,-5,1,2,1,1,2,13,1304,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,3,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,2,1,1705099,0,2,-20,1,9000,2,1,2,2,2,2,-22,-22,15,150440020,2,19,190050001,2,20,200140001,2,25,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,9,2,1,3,1,8000,2,7,1,10000,2,1,1,1,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,25,2,2,2,2,4,2,-38,48,48215,4821545384,12,2,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,9,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011182211,15.2244318115625
24410,242210,1,4,1,1,1,33,1,1,2,-2,2,2,6,2,2,1,-3,1,-4,-4,-4,-4,-4,1,0,1,5,1,2,2,-7,2,1,2,2,2,2,7,703,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,4,2,1,1217001,4,2,-20,2,-21,-21,1,1,2,2,2,-22,-22,11,110070001,2,3,30080001,2,3,30080001,2,19,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,199999999,2,2,2,-27,2,-28,-28,-28,-28,999999,99,2,2,2,2,2,2,-31,-31,1,2,2,-32,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,4,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,4,2,2,2,2,4,2,-38,48,48215,4821545384,6,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011242210,14.009090903
24411,182211,1,4,1,1,1,32,1,3,3,-2,2,2,6,2,1,1,-3,5,1,3,1,2,1,1,1,5,1,2,-6,-6,-6,-6,2,2,2,2,2,3,304,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,2,1,1705015,0,2,-20,1,12000,2,2,2,2,2,2,-22,-22,11,110020001,2,24,240050001,2,17,170070001,2,15,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,10,2,1,5,1,12000,2,7,1,12000,2,1,2,2,2,2,2,-31,-31,0,2,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,5,2,2,2,2,2,-38,48,48215,4821545384,8,2,2,-41,-41,-41,-41,-41,-41,-41,3,0,-42,-42,-42,1,0,-43,-43,-43,-43,1,-46,-46,9,2022,0,0,-49,1,-50,-50,4,0,1,1011,1011182211,15.2244318115625
24510,242210,1,4,1,1,1,41,1,3,2,-2,2,2,6,2,5,1,-3,4,2,2,0,2,1,1,1,0,1,2,-6,-6,-6,-6,1,2,2,2,2,6,614,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,735,6,1,2,2,2,2,2,2,2,9,6,2000,4,3,811,2,2,4,96,1,1,1217001,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,12,120460001,2,1,10050001,2,14,140970025,2,18,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,3,2,1,2,2,-28,-28,-28,-28,5000,2,1,2,2,2,2,2,-31,-31,2,2,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,4,4,1,1,1,1,1,1,2,-37,-37,-37,1,1,1,2,7,2,2,2,2,4,2,-38,48,48215,4821545384,7,2,2,-41,-41,-41,-41,-41,-41,-41,2,0,-42,-42,-42,2,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,2,1,1011,1011242210,14.009090903
24511,182211,1,4,1,1,1,41,1,3,2,-2,2,2,6,2,6,1,-3,1,-4,-4,-4,-4,-4,5,0,5,0,-5,-5,-5,-5,-5,1,2,2,1,2,5,510,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,96,2,1,1705099,0,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,6,60070001,2,22,220060001,2,5,50170001,2,15,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,50250001,6,2,2,-27,1,10000,2,7,3,10000,2,1,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48015,4801507432,3,2,2,1,2,2,1,2,1,2,-37,-37,-37,2,2,2,2,20,2,2,2,2,4,2,-38,48,48015,4801507432,5,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,9,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011182211,15.2244318115625
24611,182211,1,4,1,1,1,36,1,3,3,-2,2,2,3,2,6,1,-3,1,-4,-4,-4,-4,-4,1,0,5,0,-5,-5,-5,-5,-5,1,2,1,1,2,5,502,2,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,815,1,2,2,2,2,2,2,2,2,8,5,2500,4,3,315,2,2,1,96,1,1,1705015,0,2,-20,1,11000,2,1,2,2,2,2,-22,-22,19,190120001,2,7,70150001,2,14,140700001,2,12,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,7,2,2,-27,1,11000,2,7,1,11500,2,2,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,15,2,2,2,2,4,2,-38,48,48215,4821545384,5,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,4,2,1,1011,1011182211,15.2244318115625
24710,242210,1,4,1,1,1,24,1,3,2,-2,2,2,6,2,6,2,2,4,1,3,0,3,2,1,0,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,501,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,2,2,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,-16,1,2,4,1,2,1,1215013,4,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,32,320050001,2,24,240280001,2,2,20040381,2,14,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,1,2,2,-27,2,-28,-28,-28,-28,999999,99,1,2,2,2,2,2,-31,-31,3,2,2,-32,2,-33,0,-34,-34,-34,-34,48,48225,4822538884,4,3,1,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,6,2,2,2,2,4,2,-38,48,48225,4822538884,4,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011242210,14.009090903
24711,182211,1,4,1,1,2,45,1,3,3,-2,2,2,6,2,1,2,1,3,1,2,0,1,2,0,3,1,0,-5,-5,-5,-5,-5,1,2,2,1,2,16,1618,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,3,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,1,2,1,96,1,1,1217001,3,2,-20,1,8000,2,1,2,2,2,2,-22,-22,27,270040001,2,24,240370001,2,26,260250001,2,20,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,10,2,2,-27,1,8000,2,7,1,8000,2,2,2,2,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,10,2,2,2,2,4,2,-38,48,48215,4821545384,3,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,4,0,1,1011,1011182211,15.2244318115625
24810,242210,1,4,1,1,1,28,1,3,2,-2,2,2,6,2,1,1,-3,2,0,2,0,2,1,3,1,1,0,-5,-5,-5,-5,-5,1,2,2,2,2,5,501,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,12,6,1,-15,2,1,923,1,1,2,2,2,2,2,2,2,9,6,3000,4,3,811,2,2,1,2,1,1,1217001,3,2,-20,2,-21,-21,2,2,2,2,2,-22,-22,28,280270001,2,21,211970001,2,28,280270001,2,20,2,2,-23,-23,-23,-23,-23,-23,1,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280270001,2,2,1,3,1,14000,2,4,1,14000,2,1,2,2,2,2,2,-31,-31,2,4,1,2,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,6,1,2,1,1,1,1,1,1,2,-37,-37,-37,2,2,2,2,5,2,2,2,2,4,2,-38,48,48215,4821545384,5,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,1,1,-44,2020,2,2,0,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,3,2,1,1011,1011242210,14.009090903
24811,182211,1,4,1,1,2,25,1,3,2,-2,2,2,6,2,6,2,2,4,1,2,1,0,2,1,0,5,0,-5,-5,-5,-5,-5,1,2,2,1,2,2,207,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,2,2,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,-18,2,2,1,3,1,1,1215013,0,2,-20,1,10000,2,1,2,2,2,2,-22,-22,3,30030001,2,25,250140001,2,28,280400001,2,18,2,2,-23,-23,-23,-23,-23,-23,2,2,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,280320001,8,2,1,3,1,10000,2,7,1,10000,2,1,1,1,2,2,2,-31,-31,0,2,1,1,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,1,2,2,2,2,2,2,2,2,-37,-37,-37,2,2,2,2,18,2,2,2,2,4,2,-38,48,48215,4821545384,6,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,3,0,1,1011,1011182211,15.2244318115625
24910,242210,1,4,1,1,1,42,1,6,1,1,2,2,6,2,4,1,-3,2,0,1,1,1,1,1,0,1,1,2,-6,-6,-6,-6,2,2,2,2,2,13,1302,99,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,777,7,1,-15,1,-17,612,1,2,2,2,2,2,2,2,2,12,7,300,4,2,112,1,2,2,96,1,1,9999999,3,2,-20,2,-21,-21,1,1,2,2,2,-22,-22,19,190390001,2,13,130770001,2,13,130770001,2,13,2,2,-23,-23,-23,-23,-23,-23,1,1,2,2,2,2,2,2,2,2,-24,2,-25,-25,-25,-25,-25,-25,-25,-25,-25,289999999,2,2,1,6,2,-28,-28,-28,-28,999999,99,1,2,2,2,2,2,-31,-31,0,2,2,-32,2,-33,0,-34,-34,-34,-34,48,48215,4821545384,5,4,3,1,1,1,1,1,1,2,-37,-37,-37,1,1,1,2,4,2,2,2,2,4,2,-38,48,48215,4821545384,4,2,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,-39,2,0,-43,-43,-43,-43,1,-46,-46,10,2022,0,0,-49,1,-50,-50,2,1,1,1011,1011242210,14.009090903
